"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
1.774195220E-1,1.237499993E-3,0.000000000E0,-1.374999993E-4,1.245115450E-3
1.794075240E-1,1.237499993E-3,0.000000000E0,8.249999955E-4,1.487289893E-3
1.813955990E-1,1.237499993E-3,1.099999994E-3,8.249999955E-4,1.849873296E-3
1.833838300E-1,1.237499993E-3,1.099999994E-3,8.249999955E-4,1.849873296E-3
1.853719210E-1,1.374999993E-4,0.000000000E0,8.249999955E-4,8.363798434E-4
1.873601490E-1,1.374999993E-4,0.000000000E0,8.249999955E-4,8.363798434E-4
1.893482280E-1,1.237499993E-3,1.099999994E-3,-1.374999993E-4,1.661418812E-3
1.913362280E-1,1.237499993E-3,1.099999994E-3,-1.374999993E-4,1.661418812E-3
1.933244570E-1,1.374999993E-4,0.000000000E0,-1.374999993E-4,1.944543638E-4
1.953125360E-1,1.374999993E-4,0.000000000E0,-1.374999993E-4,1.944543638E-4
1.973007620E-1,1.374999993E-4,1.099999994E-3,-1.237499993E-3,1.661418812E-3
1.992888410E-1,1.374999993E-4,1.099999994E-3,-1.374999993E-4,1.117055275E-3
2.012770690E-1,1.374999993E-4,-1.099999994E-3,8.249999955E-4,1.381857890E-3
2.032650710E-1,1.374999993E-4,-2.062499989E-3,8.249999955E-4,2.225631921E-3
2.052533770E-1,-9.624999948E-4,-2.062499989E-3,8.249999955E-4,2.420937305E-3
2.072413790E-1,-9.624999948E-4,-1.099999994E-3,8.249999955E-4,1.678401388E-3
2.092294570E-1,1.374999993E-4,0.000000000E0,-1.374999993E-4,1.944543638E-4
2.112176860E-1,1.374999993E-4,1.099999994E-3,8.249999955E-4,1.381857890E-3
2.132057650E-1,1.237499993E-3,0.000000000E0,8.249999955E-4,1.487289893E-3
2.151939940E-1,1.237499993E-3,0.000000000E0,8.249999955E-4,1.487289893E-3
2.171819960E-1,1.374999993E-4,1.099999994E-3,-1.374999993E-4,1.117055275E-3
2.191700920E-1,1.374999993E-4,0.000000000E0,-1.374999993E-4,1.944543638E-4
2.211583230E-1,1.237499993E-3,-1.099999994E-3,8.249999955E-4,1.849873296E-3
2.231464020E-1,1.374999993E-4,-1.099999994E-3,8.249999955E-4,1.381857890E-3
2.251346310E-1,1.374999993E-4,0.000000000E0,8.249999955E-4,8.363798434E-4
2.271227100E-1,1.237499993E-3,1.099999994E-3,8.249999955E-4,1.849873296E-3
2.291107100E-1,1.237499993E-3,1.099999994E-3,8.249999955E-4,1.849873296E-3
2.310989510E-1,1.374999993E-4,0.000000000E0,8.249999955E-4,8.363798434E-4
2.330870300E-1,1.374999993E-4,0.000000000E0,8.249999955E-4,8.363798434E-4
2.350752580E-1,1.374999993E-4,0.000000000E0,8.249999955E-4,8.363798434E-4
2.370633370E-1,1.374999993E-4,0.000000000E0,-1.374999993E-4,1.944543638E-4
2.390515660E-1,-9.624999948E-4,0.000000000E0,-1.374999993E-4,9.722718189E-4
2.410396450E-1,1.374999993E-4,0.000000000E0,8.249999955E-4,8.363798434E-4
2.430276620E-1,1.374999993E-4,0.000000000E0,8.249999955E-4,8.363798434E-4
2.450158910E-1,1.374999993E-4,0.000000000E0,-1.374999993E-4,1.944543638E-4
2.470039700E-1,1.374999993E-4,0.000000000E0,-1.374999993E-4,1.944543638E-4
2.489921980E-1,1.374999993E-4,1.099999994E-3,-1.374999993E-4,1.117055275E-3
2.509802000E-1,1.374999993E-4,1.099999994E-3,-1.374999993E-4,1.117055275E-3
2.529682750E-1,1.237499993E-3,1.099999994E-3,-1.237499993E-3,2.067078241E-3
2.549566070E-1,1.237499993E-3,1.099999994E-3,-1.237499993E-3,2.067078241E-3
2.569448380E-1,1.237499993E-3,0.000000000E0,-1.374999993E-4,1.245115450E-3
2.589328400E-1,1.237499993E-3,-1.099999994E-3,8.249999955E-4,1.849873296E-3
2.609209170E-1,1.374999993E-4,-1.099999994E-3,8.249999955E-4,1.381857890E-3
2.629091460E-1,1.374999993E-4,0.000000000E0,-1.374999993E-4,1.944543638E-4
2.648971480E-1,1.374999993E-4,0.000000000E0,-1.374999993E-4,1.944543638E-4
2.668852400E-1,1.237499993E-3,1.099999994E-3,-1.374999993E-4,1.661418812E-3
2.688734700E-1,1.237499993E-3,2.199999988E-3,-1.374999993E-4,2.527906729E-3
2.708615490E-1,1.237499993E-3,2.199999988E-3,8.249999955E-4,2.655566074E-3
2.728497780E-1,1.374999993E-4,1.099999994E-3,8.249999955E-4,1.381857890E-3
2.748378570E-1,1.374999993E-4,1.099999994E-3,8.249999955E-4,1.381857890E-3
2.768260860E-1,1.374999993E-4,1.099999994E-3,8.249999955E-4,1.381857890E-3
2.788141710E-1,1.374999993E-4,0.000000000E0,8.249999955E-4,8.363798434E-4
2.808021710E-1,1.374999993E-4,0.000000000E0,-1.374999993E-4,1.944543638E-4
2.827903990E-1,1.237499993E-3,0.000000000E0,-1.374999993E-4,1.245115450E-3
2.847784780E-1,1.237499993E-3,2.199999988E-3,-1.374999993E-4,2.527906729E-3
2.867667070E-1,1.237499993E-3,2.199999988E-3,-1.374999993E-4,2.527906729E-3
2.887547090E-1,1.237499993E-3,0.000000000E0,-1.374999993E-4,1.245115450E-3
2.907430100E-1,1.374999993E-4,-1.099999994E-3,-1.374999993E-4,1.117055275E-3
2.927310890E-1,1.374999993E-4,0.000000000E0,-1.374999993E-4,1.944543638E-4
2.947190890E-1,1.374999993E-4,1.099999994E-3,-1.374999993E-4,1.117055275E-3
2.967073180E-1,1.374999993E-4,1.099999994E-3,1.924999990E-3,2.221380471E-3
2.986953960E-1,1.374999993E-4,1.099999994E-3,1.924999990E-3,2.221380471E-3
3.006836250E-1,1.374999993E-4,1.099999994E-3,8.249999955E-4,1.381857890E-3
3.026716230E-1,1.374999993E-4,0.000000000E0,8.249999955E-4,8.363798434E-4
3.046599290E-1,1.374999993E-4,-1.099999994E-3,1.924999990E-3,2.221380471E-3
3.066479310E-1,1.374999993E-4,0.000000000E0,8.249999955E-4,8.363798434E-4
3.086360080E-1,1.374999993E-4,1.099999994E-3,-1.374999993E-4,1.117055275E-3
3.106242370E-1,1.237499993E-3,1.099999994E-3,-1.374999993E-4,1.661418812E-3
3.126123160E-1,1.237499993E-3,0.000000000E0,8.249999955E-4,1.487289893E-3
3.146005530E-1,1.374999993E-4,1.099999994E-3,-1.374999993E-4,1.117055275E-3
3.165885550E-1,-9.624999948E-4,1.099999994E-3,-1.374999993E-4,1.468098252E-3
3.185766300E-1,-9.624999948E-4,1.099999994E-3,-1.374999993E-4,1.468098252E-3
3.205648610E-1,1.374999993E-4,0.000000000E0,-1.374999993E-4,1.944543638E-4
3.225529400E-1,1.374999993E-4,0.000000000E0,-1.237499993E-3,1.245115450E-3
3.245411690E-1,1.237499993E-3,1.099999994E-3,-1.237499993E-3,2.067078241E-3
3.265291710E-1,1.374999993E-4,0.000000000E0,-1.374999993E-4,1.944543638E-4
3.285173990E-1,1.374999993E-4,0.000000000E0,-1.374999993E-4,1.944543638E-4
3.305054010E-1,-9.624999948E-4,1.099999994E-3,-1.374999993E-4,1.468098252E-3
3.324934760E-1,1.374999993E-4,1.099999994E-3,-1.374999993E-4,1.117055275E-3
3.344817070E-1,1.237499993E-3,0.000000000E0,8.249999955E-4,1.487289893E-3
3.364697860E-1,1.237499993E-3,0.000000000E0,8.249999955E-4,1.487289893E-3
3.384580340E-1,1.374999993E-4,1.099999994E-3,8.249999955E-4,1.381857890E-3
3.404460360E-1,1.374999993E-4,0.000000000E0,-1.374999993E-4,1.944543638E-4
3.424341110E-1,1.237499993E-3,0.000000000E0,8.249999955E-4,1.487289893E-3
3.444223420E-1,2.199999988E-3,1.099999994E-3,8.249999955E-4,2.594344797E-3
3.464104200E-1,1.237499993E-3,1.099999994E-3,8.249999955E-4,1.849873296E-3
3.483986490E-1,1.374999993E-4,0.000000000E0,-1.374999993E-4,1.944543638E-4
3.503867430E-1,-9.624999948E-4,1.099999994E-3,8.249999955E-4,1.678401388E-3
3.523749720E-1,1.374999993E-4,1.099999994E-3,8.249999955E-4,1.381857890E-3
3.543629740E-1,1.374999993E-4,1.099999994E-3,8.249999955E-4,1.381857890E-3
3.563510490E-1,1.374999993E-4,1.099999994E-3,8.249999955E-4,1.381857890E-3
3.583392800E-1,1.374999993E-4,0.000000000E0,8.249999955E-4,8.363798434E-4
3.603273590E-1,1.374999993E-4,-1.099999994E-3,8.249999955E-4,1.381857890E-3
3.623156110E-1,1.374999993E-4,-1.099999994E-3,8.249999955E-4,1.381857890E-3
3.643036900E-1,1.374999993E-4,0.000000000E0,8.249999955E-4,8.363798434E-4
3.662919190E-1,1.374999993E-4,1.099999994E-3,8.249999955E-4,1.381857890E-3
3.682799210E-1,1.374999993E-4,0.000000000E0,8.249999955E-4,8.363798434E-4
3.702679960E-1,1.374999993E-4,2.199999988E-3,-1.374999993E-4,2.208577019E-3
3.722562270E-1,1.374999993E-4,2.199999988E-3,-1.374999993E-4,2.208577019E-3
3.742443200E-1,1.374999993E-4,1.099999994E-3,8.249999955E-4,1.381857890E-3
3.762323200E-1,1.237499993E-3,0.000000000E0,8.249999955E-4,1.487289893E-3
3.782205480E-1,1.237499993E-3,1.099999994E-3,-1.374999993E-4,1.661418812E-3
3.802086270E-1,1.237499993E-3,1.099999994E-3,-1.374999993E-4,1.661418812E-3
3.821968560E-1,1.237499993E-3,0.000000000E0,8.249999955E-4,1.487289893E-3
3.841849350E-1,1.237499993E-3,-1.099999994E-3,8.249999955E-4,1.849873296E-3
3.861731740E-1,1.237499993E-3,0.000000000E0,8.249999955E-4,1.487289893E-3
3.881612530E-1,1.237499993E-3,1.099999994E-3,-1.374999993E-4,1.661418812E-3
3.901494820E-1,1.237499993E-3,1.099999994E-3,-1.374999993E-4,1.661418812E-3
3.921374840E-1,1.237499993E-3,1.099999994E-3,8.249999955E-4,1.849873296E-3
3.941255590E-1,1.237499993E-3,1.099999994E-3,8.249999955E-4,1.849873296E-3
3.961137890E-1,1.237499993E-3,1.099999994E-3,-1.374999993E-4,1.661418812E-3
3.981018630E-1,1.237499993E-3,1.099999994E-3,8.249999955E-4,1.849873296E-3
4.000900920E-1,1.237499993E-3,1.099999994E-3,8.249999955E-4,1.849873296E-3
4.020781710E-1,1.374999993E-4,1.099999994E-3,-1.374999993E-4,1.117055275E-3
4.040664000E-1,1.374999993E-4,0.000000000E0,-1.374999993E-4,1.944543638E-4
4.060544020E-1,1.237499993E-3,0.000000000E0,8.249999955E-4,1.487289893E-3
4.080424770E-1,1.237499993E-3,1.099999994E-3,8.249999955E-4,1.849873296E-3
4.100307070E-1,1.237499993E-3,2.199999988E-3,-1.374999993E-4,2.527906729E-3
4.120187860E-1,1.374999993E-4,1.099999994E-3,-1.374999993E-4,1.117055275E-3
4.140070150E-1,1.237499993E-3,0.000000000E0,8.249999955E-4,1.487289893E-3
4.159950940E-1,1.237499993E-3,-1.099999994E-3,8.249999955E-4,1.849873296E-3
4.179830940E-1,1.374999993E-4,-2.062499989E-3,8.249999955E-4,2.225631921E-3
4.199713370E-1,1.374999993E-4,-2.062499989E-3,-1.374999993E-4,2.071646375E-3
4.219594160E-1,1.374999993E-4,-1.099999994E-3,-1.374999993E-4,1.117055275E-3
4.239476450E-1,1.374999993E-4,-1.099999994E-3,-1.374999993E-4,1.117055275E-3
4.259357230E-1,1.374999993E-4,-1.099999994E-3,-1.374999993E-4,1.117055275E-3
4.279237230E-1,1.374999993E-4,-1.099999994E-3,-1.374999993E-4,1.117055275E-3
4.299119520E-1,1.374999993E-4,0.000000000E0,-1.374999993E-4,1.944543638E-4
4.319000410E-1,1.237499993E-3,1.099999994E-3,-1.374999993E-4,1.661418812E-3
4.338882700E-1,1.237499993E-3,0.000000000E0,8.249999955E-4,1.487289893E-3
4.358763490E-1,1.374999993E-4,0.000000000E0,8.249999955E-4,8.363798434E-4
4.378645780E-1,1.374999993E-4,-1.099999994E-3,8.249999955E-4,1.381857890E-3
4.398526570E-1,1.374999993E-4,-1.099999994E-3,8.249999955E-4,1.381857890E-3
4.418408850E-1,1.374999993E-4,-1.099999994E-3,8.249999955E-4,1.381857890E-3
4.438288960E-1,1.374999993E-4,0.000000000E0,-1.374999993E-4,1.944543638E-4
4.458169710E-1,1.374999993E-4,0.000000000E0,8.249999955E-4,8.363798434E-4
4.478052020E-1,1.374999993E-4,0.000000000E0,8.249999955E-4,8.363798434E-4
4.497932810E-1,1.374999993E-4,0.000000000E0,8.249999955E-4,8.363798434E-4
4.517815100E-1,1.374999993E-4,1.099999994E-3,-1.374999993E-4,1.117055275E-3
4.537695890E-1,1.374999993E-4,2.199999988E-3,-1.374999993E-4,2.208577019E-3
4.557575990E-1,1.374999993E-4,0.000000000E0,-1.374999993E-4,1.944543638E-4
4.577458270E-1,1.237499993E-3,-1.099999994E-3,-1.374999993E-4,1.661418812E-3
4.597339060E-1,1.374999993E-4,-1.099999994E-3,-1.374999993E-4,1.117055275E-3
4.617221350E-1,1.374999993E-4,0.000000000E0,-1.374999993E-4,1.944543638E-4
4.637102140E-1,1.237499993E-3,0.000000000E0,-1.374999993E-4,1.245115450E-3
4.656982140E-1,1.237499993E-3,0.000000000E0,-1.374999993E-4,1.245115450E-3
4.676864570E-1,1.237499993E-3,0.000000000E0,-1.374999993E-4,1.245115450E-3
4.696745360E-1,1.374999993E-4,-1.099999994E-3,-1.374999993E-4,1.117055275E-3
4.716627650E-1,1.374999993E-4,0.000000000E0,-1.374999993E-4,1.944543638E-4
4.736508430E-1,1.374999993E-4,1.099999994E-3,-1.374999993E-4,1.117055275E-3
4.756390720E-1,1.237499993E-3,1.099999994E-3,-1.374999993E-4,1.661418812E-3
4.776271510E-1,1.237499993E-3,0.000000000E0,8.249999955E-4,1.487289893E-3
4.796153950E-1,1.374999993E-4,-1.099999994E-3,8.249999955E-4,1.381857890E-3
4.816033970E-1,1.374999993E-4,-1.099999994E-3,-1.374999993E-4,1.117055275E-3
4.835914720E-1,1.374999993E-4,0.000000000E0,8.249999955E-4,8.363798434E-4
4.855797030E-1,1.374999993E-4,1.099999994E-3,8.249999955E-4,1.381857890E-3
4.875677820E-1,1.374999993E-4,1.099999994E-3,-1.374999993E-4,1.117055275E-3
4.895557820E-1,1.237499993E-3,1.099999994E-3,-1.374999993E-4,1.661418812E-3
4.915440100E-1,2.199999988E-3,2.199999988E-3,-1.374999993E-4,3.114306688E-3
4.935323180E-1,1.237499993E-3,2.199999988E-3,-1.374999993E-4,2.527906729E-3
4.955203200E-1,1.237499993E-3,1.099999994E-3,-1.374999993E-4,1.661418812E-3
4.975083970E-1,1.374999993E-4,1.099999994E-3,-1.374999993E-4,1.117055275E-3
4.994966260E-1,1.374999993E-4,1.099999994E-3,-1.374999993E-4,1.117055275E-3
5.014847050E-1,1.374999993E-4,1.099999994E-3,8.249999955E-4,1.381857890E-3
5.034727340E-1,1.374999993E-4,0.000000000E0,1.924999990E-3,1.929904456E-3
5.054609620E-1,1.374999993E-4,-1.099999994E-3,8.249999955E-4,1.381857890E-3
5.074490410E-1,1.237499993E-3,0.000000000E0,8.249999955E-4,1.487289893E-3
5.094372700E-1,1.237499993E-3,0.000000000E0,8.249999955E-4,1.487289893E-3
5.114253490E-1,1.374999993E-4,1.099999994E-3,8.249999955E-4,1.381857890E-3
5.134135780E-1,1.374999993E-4,1.099999994E-3,-1.374999993E-4,1.117055275E-3
5.154017290E-1,1.237499993E-3,2.199999988E-3,-1.374999993E-4,2.527906729E-3
5.173899580E-1,1.237499993E-3,2.199999988E-3,-1.374999993E-4,2.527906729E-3
5.193779600E-1,1.374999993E-4,2.199999988E-3,-1.374999993E-4,2.208577019E-3
5.213660350E-1,1.374999993E-4,1.099999994E-3,-1.374999993E-4,1.117055275E-3
5.233542650E-1,1.374999993E-4,0.000000000E0,8.249999955E-4,8.363798434E-4
5.253423440E-1,1.237499993E-3,0.000000000E0,8.249999955E-4,1.487289893E-3
5.273305580E-1,1.237499993E-3,1.099999994E-3,-1.374999993E-4,1.661418812E-3
5.293185600E-1,1.237499993E-3,1.099999994E-3,-1.374999993E-4,1.661418812E-3
5.313068660E-1,1.237499993E-3,0.000000000E0,-1.374999993E-4,1.245115450E-3
5.332949450E-1,1.237499993E-3,0.000000000E0,-1.374999993E-4,1.245115450E-3
5.352829450E-1,1.374999993E-4,1.099999994E-3,-1.374999993E-4,1.117055275E-3
5.372711730E-1,1.374999993E-4,1.099999994E-3,8.249999955E-4,1.381857890E-3
5.392592430E-1,1.237499993E-3,0.000000000E0,8.249999955E-4,1.487289893E-3
5.412474720E-1,1.374999993E-4,-1.099999994E-3,8.249999955E-4,1.381857890E-3
5.432355510E-1,-2.062499989E-3,-1.099999994E-3,8.249999955E-4,2.478816488E-3
5.452235510E-1,-9.624999948E-4,0.000000000E0,-1.374999993E-4,9.722718189E-4
5.472117800E-1,1.374999993E-4,0.000000000E0,-1.374999993E-4,1.944543638E-4
5.491998590E-1,1.374999993E-4,0.000000000E0,-1.374999993E-4,1.944543638E-4
5.511880820E-1,1.374999993E-4,0.000000000E0,8.249999955E-4,8.363798434E-4
5.531761610E-1,1.374999993E-4,0.000000000E0,8.249999955E-4,8.363798434E-4
5.551643900E-1,1.374999993E-4,0.000000000E0,-1.374999993E-4,1.944543638E-4
5.571523920E-1,1.374999993E-4,0.000000000E0,-1.374999993E-4,1.944543638E-4
5.591404670E-1,1.374999993E-4,-1.099999994E-3,8.249999955E-4,1.381857890E-3
5.611286980E-1,1.374999993E-4,-1.099999994E-3,1.924999990E-3,2.221380471E-3
5.631167670E-1,1.374999993E-4,1.099999994E-3,8.249999955E-4,1.381857890E-3
5.651049960E-1,1.374999993E-4,1.099999994E-3,-1.374999993E-4,1.117055275E-3
5.670929980E-1,1.374999993E-4,0.000000000E0,-1.374999993E-4,1.944543638E-4
5.690813030E-1,1.374999993E-4,-1.099999994E-3,8.249999955E-4,1.381857890E-3
5.710693050E-1,1.374999993E-4,0.000000000E0,8.249999955E-4,8.363798434E-4
5.730573820E-1,1.374999993E-4,1.099999994E-3,8.249999955E-4,1.381857890E-3
5.750455970E-1,-9.624999948E-4,1.099999994E-3,-1.374999993E-4,1.468098252E-3
5.770336760E-1,1.374999993E-4,1.099999994E-3,-1.374999993E-4,1.117055275E-3
5.790219050E-1,1.374999993E-4,1.099999994E-3,-1.374999993E-4,1.117055275E-3
5.810099070E-1,1.237499993E-3,1.099999994E-3,-1.374999993E-4,1.661418812E-3
5.829982120E-1,1.237499993E-3,0.000000000E0,-1.374999993E-4,1.245115450E-3
5.849862140E-1,1.374999993E-4,-1.099999994E-3,-1.374999993E-4,1.117055275E-3
5.869743000E-1,1.374999993E-4,-1.099999994E-3,-1.374999993E-4,1.117055275E-3
5.889625290E-1,1.237499993E-3,0.000000000E0,-1.374999993E-4,1.245115450E-3
5.909506080E-1,1.237499993E-3,0.000000000E0,-1.374999993E-4,1.245115450E-3
5.929388370E-1,1.237499993E-3,-1.099999994E-3,-1.374999993E-4,1.661418812E-3
5.949268390E-1,1.374999993E-4,-1.099999994E-3,8.249999955E-4,1.381857890E-3
5.969149140E-1,1.374999993E-4,1.099999994E-3,-1.374999993E-4,1.117055275E-3
5.989031500E-1,1.374999993E-4,1.099999994E-3,-1.374999993E-4,1.117055275E-3
6.008912280E-1,1.237499993E-3,2.199999988E-3,-1.374999993E-4,2.527906729E-3
6.028794570E-1,1.237499993E-3,1.099999994E-3,-1.374999993E-4,1.661418812E-3
6.048675360E-1,2.199999988E-3,1.099999994E-3,-1.374999993E-4,2.463515006E-3
6.068557650E-1,1.237499993E-3,1.099999994E-3,-1.374999993E-4,1.661418812E-3
6.088437670E-1,1.374999993E-4,1.099999994E-3,-1.374999993E-4,1.117055275E-3
6.108318280E-1,1.237499993E-3,1.099999994E-3,8.249999955E-4,1.849873296E-3
6.128200590E-1,1.237499993E-3,0.000000000E0,8.249999955E-4,1.487289893E-3
6.148081380E-1,1.374999993E-4,-1.099999994E-3,8.249999955E-4,1.381857890E-3
6.167963660E-1,1.374999993E-4,0.000000000E0,-1.374999993E-4,1.944543638E-4
6.187843680E-1,1.374999993E-4,1.099999994E-3,-1.374999993E-4,1.117055275E-3
6.207726740E-1,1.374999993E-4,2.199999988E-3,-1.374999993E-4,2.208577019E-3
6.227606470E-1,1.374999993E-4,1.099999994E-3,8.249999955E-4,1.381857890E-3
6.247487240E-1,1.374999993E-4,1.099999994E-3,8.249999955E-4,1.381857890E-3
6.267369530E-1,1.237499993E-3,2.199999988E-3,-1.374999993E-4,2.527906729E-3
6.287250320E-1,1.237499993E-3,1.099999994E-3,-1.237499993E-3,2.067078241E-3
6.307132600E-1,1.237499993E-3,0.000000000E0,-1.374999993E-4,1.245115450E-3
6.327013390E-1,1.237499993E-3,1.099999994E-3,-1.374999993E-4,1.661418812E-3
6.346893530E-1,1.374999993E-4,0.000000000E0,8.249999955E-4,8.363798434E-4
6.366775820E-1,-9.624999948E-4,0.000000000E0,8.249999955E-4,1.267687356E-3
6.386656610E-1,1.374999993E-4,0.000000000E0,8.249999955E-4,8.363798434E-4
6.406538900E-1,1.374999993E-4,1.099999994E-3,8.249999955E-4,1.381857890E-3
6.426419690E-1,1.374999993E-4,1.099999994E-3,8.249999955E-4,1.381857890E-3
6.446301980E-1,1.374999993E-4,0.000000000E0,8.249999955E-4,8.363798434E-4
6.466182050E-1,1.374999993E-4,0.000000000E0,-1.374999993E-4,1.944543638E-4
6.486065100E-1,1.374999993E-4,-1.099999994E-3,-1.374999993E-4,1.117055275E-3
6.505945120E-1,1.374999993E-4,-1.099999994E-3,-1.374999993E-4,1.117055275E-3
6.525825890E-1,-9.624999948E-4,-1.099999994E-3,8.249999955E-4,1.678401388E-3
6.545708180E-1,1.374999993E-4,-1.099999994E-3,8.249999955E-4,1.381857890E-3
6.565588970E-1,1.237499993E-3,-1.099999994E-3,8.249999955E-4,1.849873296E-3
6.585468720E-1,1.237499993E-3,-1.099999994E-3,8.249999955E-4,1.849873296E-3
6.605351010E-1,1.237499993E-3,-1.099999994E-3,8.249999955E-4,1.849873296E-3
6.625234080E-1,1.237499993E-3,-2.062499989E-3,8.249999955E-4,2.542820762E-3
6.645114100E-1,1.237499993E-3,-1.099999994E-3,8.249999955E-4,1.849873296E-3
6.664994870E-1,1.237499993E-3,-1.099999994E-3,8.249999955E-4,1.849873296E-3
6.684877160E-1,1.237499993E-3,-1.099999994E-3,-1.374999993E-4,1.661418812E-3
6.704757850E-1,1.374999993E-4,-1.099999994E-3,-1.374999993E-4,1.117055275E-3
6.724637850E-1,1.374999993E-4,-1.099999994E-3,-1.374999993E-4,1.117055275E-3
6.744520140E-1,1.237499993E-3,-1.099999994E-3,8.249999955E-4,1.849873296E-3
6.764400930E-1,1.374999993E-4,0.000000000E0,-1.374999993E-4,1.944543638E-4
6.784283210E-1,1.374999993E-4,1.099999994E-3,-1.374999993E-4,1.117055275E-3
6.804164000E-1,1.374999993E-4,1.099999994E-3,-1.374999993E-4,1.117055275E-3
6.824046440E-1,1.374999993E-4,1.099999994E-3,-1.374999993E-4,1.117055275E-3
6.843927230E-1,1.237499993E-3,1.099999994E-3,-1.374999993E-4,1.661418812E-3
6.863809520E-1,1.237499993E-3,1.099999994E-3,8.249999955E-4,1.849873296E-3
6.883689540E-1,1.374999993E-4,0.000000000E0,8.249999955E-4,8.363798434E-4
6.903570290E-1,1.374999993E-4,-2.062499989E-3,-1.237499993E-3,2.409194614E-3
6.923452600E-1,1.374999993E-4,-2.062499989E-3,-1.237499993E-3,2.409194614E-3
6.943333390E-1,1.374999993E-4,0.000000000E0,-1.374999993E-4,1.944543638E-4
6.963213390E-1,1.374999993E-4,0.000000000E0,-1.374999993E-4,1.944543638E-4
6.983095670E-1,1.374999993E-4,0.000000000E0,-1.374999993E-4,1.944543638E-4
7.002978750E-1,1.374999993E-4,-1.099999994E-3,-1.374999993E-4,1.117055275E-3
7.022858770E-1,1.374999993E-4,0.000000000E0,-1.374999993E-4,1.944543638E-4
7.042739540E-1,1.237499993E-3,0.000000000E0,-1.374999993E-4,1.245115450E-3
7.062621350E-1,1.237499993E-3,0.000000000E0,-1.374999993E-4,1.245115450E-3
7.082502140E-1,1.374999993E-4,1.099999994E-3,-1.374999993E-4,1.117055275E-3
7.102384420E-1,1.237499993E-3,2.199999988E-3,-1.374999993E-4,2.527906729E-3
7.122264440E-1,1.237499993E-3,1.099999994E-3,-1.374999993E-4,1.661418812E-3
7.142145190E-1,1.237499993E-3,-1.099999994E-3,-1.374999993E-4,1.661418812E-3
7.162027500E-1,1.374999993E-4,-1.099999994E-3,8.249999955E-4,1.381857890E-3
7.181908480E-1,1.374999993E-4,-1.099999994E-3,-1.374999993E-4,1.117055275E-3
7.201790770E-1,1.237499993E-3,0.000000000E0,-1.374999993E-4,1.245115450E-3
7.221671560E-1,1.374999993E-4,0.000000000E0,-1.374999993E-4,1.944543638E-4
7.241553850E-1,-9.624999948E-4,0.000000000E0,8.249999955E-4,1.267687356E-3
7.261433870E-1,-9.624999948E-4,1.099999994E-3,-1.374999993E-4,1.468098252E-3
7.281314610E-1,1.374999993E-4,2.199999988E-3,-1.374999993E-4,2.208577019E-3
7.301196340E-1,1.237499993E-3,2.199999988E-3,-1.374999993E-4,2.527906729E-3
7.321077130E-1,1.237499993E-3,1.099999994E-3,-1.374999993E-4,1.661418812E-3
7.340959420E-1,1.374999993E-4,1.099999994E-3,-1.374999993E-4,1.117055275E-3
7.360839440E-1,1.374999993E-4,1.099999994E-3,8.249999955E-4,1.381857890E-3
7.380720190E-1,1.374999993E-4,1.099999994E-3,8.249999955E-4,1.381857890E-3
7.400602500E-1,1.374999993E-4,0.000000000E0,8.249999955E-4,8.363798434E-4
7.420485470E-1,1.237499993E-3,0.000000000E0,8.249999955E-4,1.487289893E-3
7.440365490E-1,1.237499993E-3,0.000000000E0,-1.374999993E-4,1.245115450E-3
7.460246260E-1,1.237499993E-3,0.000000000E0,-1.374999993E-4,1.245115450E-3
7.480128550E-1,1.237499993E-3,0.000000000E0,-1.374999993E-4,1.245115450E-3
7.500009340E-1,1.237499993E-3,1.099999994E-3,-1.374999993E-4,1.661418812E-3
7.519889340E-1,1.237499993E-3,1.099999994E-3,-1.374999993E-4,1.661418812E-3
7.539771730E-1,1.237499993E-3,1.099999994E-3,-1.374999993E-4,1.661418812E-3
7.559652520E-1,1.237499993E-3,0.000000000E0,8.249999955E-4,1.487289893E-3
7.579534800E-1,1.237499993E-3,0.000000000E0,8.249999955E-4,1.487289893E-3
7.599415590E-1,1.237499993E-3,1.099999994E-3,8.249999955E-4,1.849873296E-3
7.619297880E-1,1.374999993E-4,0.000000000E0,-1.374999993E-4,1.944543638E-4
7.639178670E-1,1.374999993E-4,0.000000000E0,-1.237499993E-3,1.245115450E-3
7.659061100E-1,1.237499993E-3,1.099999994E-3,-1.374999993E-4,1.661418812E-3
7.678941120E-1,1.237499993E-3,1.099999994E-3,-1.374999993E-4,1.661418812E-3
7.698821870E-1,1.374999993E-4,0.000000000E0,8.249999955E-4,8.363798434E-4
7.718704180E-1,1.374999993E-4,0.000000000E0,-1.374999993E-4,1.944543638E-4
7.738584960E-1,1.237499993E-3,0.000000000E0,-1.374999993E-4,1.245115450E-3
7.758464960E-1,1.374999993E-4,0.000000000E0,-1.374999993E-4,1.944543638E-4
7.778347490E-1,1.374999993E-4,1.099999994E-3,-1.237499993E-3,1.661418812E-3
7.798230570E-1,1.237499993E-3,2.199999988E-3,-1.237499993E-3,2.811194126E-3
7.818110590E-1,1.237499993E-3,2.199999988E-3,-1.374999993E-4,2.527906729E-3
7.837991360E-1,1.237499993E-3,2.199999988E-3,8.249999955E-4,2.655566074E-3
