"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.701904073E1,7.695000619E-2,-2.040000111E-1,1.005195045E1,1.005431476E1
2.702102781E1,8.595000207E-2,-1.969500035E-1,1.007295036E1,1.007524222E1
2.702301511E1,8.895000070E-2,-1.819500029E-1,1.007100010E1,1.007303633E1
2.702500227E1,8.595000207E-2,-1.920000017E-1,1.007595062E1,1.007814628E1
2.702698957E1,8.400000632E-2,-1.890000105E-1,1.007805061E1,1.008017268E1
2.702897673E1,9.105000645E-2,-1.819500029E-1,1.007805061E1,1.008010417E1
2.703096380E1,8.100000024E-2,-1.870500147E-1,1.008795071E1,1.009000982E1
2.703295118E1,7.695000619E-2,-1.890000105E-1,1.007595062E1,1.007801683E1
2.703493826E1,8.400000632E-2,-1.920000017E-1,1.008000088E1,1.008217921E1
2.703692534E1,8.100000024E-2,-1.819500029E-1,1.007805061E1,1.008001840E1
2.703891265E1,8.100000024E-2,-1.939500123E-1,1.008300018E1,1.008519064E1
2.704089980E1,7.905000448E-2,-1.939500123E-1,1.009005070E1,1.009222416E1
2.704288721E1,8.595000207E-2,-1.729500145E-1,1.007295036E1,1.007480164E1
2.704487452E1,8.400000632E-2,-1.939500123E-1,1.008000088E1,1.008221654E1
2.704686190E1,7.395000011E-2,-1.890000105E-1,1.007100010E1,1.007304485E1
2.704884929E1,7.200000435E-2,-1.699500084E-1,1.006800079E1,1.006969250E1
2.705083675E1,8.100000024E-2,-2.059500068E-1,1.007295036E1,1.007538116E1
2.705282408E1,9.300000221E-2,-1.849500090E-1,1.007100010E1,1.007312754E1
2.705481154E1,7.905000448E-2,-1.920000017E-1,1.009005070E1,1.009218688E1
2.705679892E1,9.105000645E-2,-1.890000105E-1,1.007805061E1,1.008023389E1
2.705878631E1,7.695000619E-2,-1.800000072E-1,1.006800079E1,1.006990374E1
2.706077369E1,7.200000435E-2,-1.729500145E-1,1.007595062E1,1.007769203E1
2.706276108E1,7.905000448E-2,-1.770000011E-1,1.007295036E1,1.007481548E1
2.706474848E1,8.400000632E-2,-1.969500035E-1,1.007295036E1,1.007522577E1
2.706673586E1,6.705000252E-2,-1.750500053E-1,1.007805061E1,1.007979377E1
2.706872324E1,7.695000619E-2,-1.890000105E-1,1.008495045E1,1.008701481E1
2.707071063E1,7.695000619E-2,-1.680000126E-1,1.007100010E1,1.007269519E1
2.707269801E1,8.595000207E-2,-1.800000072E-1,1.007295036E1,1.007492513E1
2.707468532E1,7.695000619E-2,-1.699500084E-1,1.007100010E1,1.007272790E1
2.707667247E1,6.705000252E-2,-1.729500145E-1,1.006605053E1,1.006775947E1
2.707865985E1,7.200000435E-2,-1.890000105E-1,1.006395054E1,1.006598259E1
2.708064724E1,7.695000619E-2,-1.990500093E-1,1.008300018E1,1.008525830E1
2.708263462E1,6.000000238E-2,-1.870500147E-1,1.008495045E1,1.008686340E1
2.708462193E1,7.695000619E-2,-1.849500090E-1,1.009200001E1,1.009398791E1
2.708660909E1,7.395000011E-2,-1.800000072E-1,1.006605053E1,1.006793136E1
2.708859640E1,6.000000238E-2,-1.819500029E-1,1.008495045E1,1.008677011E1
2.709058348E1,6.900000572E-2,-1.770000011E-1,1.007295036E1,1.007474164E1
2.709257063E1,6.000000238E-2,-1.699500084E-1,1.007805061E1,1.007966206E1
2.709455794E1,6.000000238E-2,-1.800000072E-1,1.007295036E1,1.007473717E1
2.709654532E1,6.000000238E-2,-1.870500147E-1,1.007100010E1,1.007291570E1
2.709853240E1,5.700000376E-2,-1.819500029E-1,1.006800079E1,1.006980609E1
2.710051978E1,6.195000187E-2,-1.800000072E-1,1.006800079E1,1.006980029E1
2.710250716E1,6.900000572E-2,-1.819500029E-1,1.008000088E1,1.008187902E1
2.710449424E1,6.900000572E-2,-1.939500123E-1,1.007805061E1,1.008015286E1
2.710648162E1,6.495000422E-2,-1.939500123E-1,1.008495045E1,1.008702437E1
2.710846901E1,6.705000252E-2,-1.699500084E-1,1.008795071E1,1.008960496E1
2.711045639E1,4.800000042E-2,-1.819500029E-1,1.008495045E1,1.008670587E1
2.711244351E1,6.195000187E-2,-1.939500123E-1,1.006800079E1,1.007005930E1
2.711443082E1,6.195000187E-2,-1.729500145E-1,1.007805061E1,1.007972488E1
2.711641798E1,6.900000572E-2,-1.849500090E-1,1.007100010E1,1.007293455E1
2.711840536E1,7.395000011E-2,-1.750500053E-1,1.007295036E1,1.007474268E1
2.712039244E1,6.195000187E-2,-1.819500029E-1,1.006095028E1,1.006278610E1
2.712237974E1,7.200000435E-2,-1.969500035E-1,1.006095028E1,1.006313539E1
2.712436712E1,7.695000619E-2,-1.770000011E-1,1.007595062E1,1.007779893E1
2.712635420E1,6.495000422E-2,-1.939500123E-1,1.006605053E1,1.006812835E1
2.712834158E1,8.100000024E-2,-1.849500090E-1,1.007805061E1,1.008007300E1
2.713032874E1,7.395000011E-2,-1.849500090E-1,1.009500027E1,1.009696516E1
2.713231612E1,7.695000619E-2,-1.770000011E-1,1.006800079E1,1.006985056E1
2.713430320E1,8.595000207E-2,-1.870500147E-1,1.008000088E1,1.008210260E1
2.713629028E1,6.705000252E-2,-1.939500123E-1,1.007595062E1,1.007804015E1
2.713827758E1,6.705000252E-2,-1.969500035E-1,1.008495045E1,1.008709624E1
2.714026474E1,6.900000572E-2,-1.890000105E-1,1.006800079E1,1.007001102E1
2.714225205E1,8.400000632E-2,-2.010000050E-1,1.005195045E1,1.005431076E1
2.714423920E1,8.100000024E-2,-1.939500123E-1,1.006395054E1,1.006614514E1
2.714622658E1,8.100000024E-2,-2.059500068E-1,1.006800079E1,1.007043278E1
2.714821388E1,7.395000011E-2,-1.990500093E-1,1.008000088E1,1.008223721E1
2.715020096E1,7.395000011E-2,-1.939500123E-1,1.007805061E1,1.008018796E1
2.715218804E1,6.495000422E-2,-1.890000105E-1,1.008495045E1,1.008693041E1
2.715417542E1,7.395000011E-2,-1.870500147E-1,1.007595062E1,1.007795799E1
2.715616280E1,7.395000011E-2,-2.040000111E-1,1.007295036E1,1.007528727E1
2.715814988E1,6.195000187E-2,-1.849500090E-1,1.007595062E1,1.007783832E1
2.716013727E1,6.900000572E-2,-1.890000105E-1,1.006095028E1,1.006296192E1
2.716212465E1,8.400000632E-2,-1.800000072E-1,1.008300018E1,1.008495655E1
2.716411181E1,6.900000572E-2,-1.969500035E-1,1.006800079E1,1.007016337E1
2.716609911E1,7.395000011E-2,-1.939500123E-1,1.007805061E1,1.008018796E1
2.716808650E1,6.705000252E-2,-1.969500035E-1,1.005195045E1,1.005410329E1
2.717007365E1,6.000000238E-2,-1.819500029E-1,1.008495045E1,1.008677011E1
2.717206106E1,5.700000376E-2,-1.819500029E-1,1.007595062E1,1.007775450E1
2.717404844E1,6.705000252E-2,-1.870500147E-1,1.007595062E1,1.007790972E1
2.717603575E1,9.300000221E-2,-1.939500123E-1,1.007805061E1,1.008034572E1
2.717802290E1,7.200000435E-2,-1.920000017E-1,1.008495045E1,1.008703492E1
2.718001029E1,5.505000427E-2,-1.819500029E-1,1.007805061E1,1.007984328E1
2.718199767E1,6.000000238E-2,-1.890000105E-1,1.007295036E1,1.007490199E1
2.718398528E1,6.495000422E-2,-1.750500053E-1,1.007295036E1,1.007468064E1
2.718597266E1,7.395000011E-2,-2.010000050E-1,1.008795071E1,1.009022394E1
2.718796012E1,6.000000238E-2,-1.990500093E-1,1.007100010E1,1.007314568E1
2.718994743E1,5.505000427E-2,-1.939500123E-1,1.007805061E1,1.008006703E1
2.719193482E1,7.395000011E-2,-1.920000017E-1,1.007805061E1,1.008015063E1
2.719392220E1,4.995000362E-2,-1.750500053E-1,1.006605053E1,1.006769640E1
2.719590969E1,5.295000225E-2,-1.969500035E-1,1.008000088E1,1.008206381E1
2.719789708E1,6.495000422E-2,-1.819500029E-1,1.007805061E1,1.007990221E1
2.719988469E1,6.900000572E-2,-1.890000105E-1,1.005900002E1,1.006101204E1
2.720187208E1,7.200000435E-2,-1.870500147E-1,1.005900002E1,1.006099662E1
2.720385947E1,5.505000427E-2,-1.770000011E-1,1.007295036E1,1.007465575E1
2.720584685E1,5.295000225E-2,-1.800000072E-1,1.007595062E1,1.007769739E1
2.720783424E1,7.200000435E-2,-1.849500090E-1,1.006095028E1,1.006290768E1
2.720982162E1,6.495000422E-2,-1.870500147E-1,1.006395054E1,1.006589820E1
2.721180908E1,5.505000427E-2,-1.819500029E-1,1.006605053E1,1.006784533E1
2.721379647E1,6.195000187E-2,-1.969500035E-1,1.006395054E1,1.006606813E1
2.721578386E1,7.905000448E-2,-1.819500029E-1,1.005405045E1,1.005600741E1
2.721777147E1,7.695000619E-2,-1.890000105E-1,1.006800079E1,1.007006863E1
2.721975884E1,7.200000435E-2,-1.920000017E-1,1.008300018E1,1.008508506E1
2.722174600E1,8.895000070E-2,-1.990500093E-1,1.006395054E1,1.006631181E1
2.722373361E1,6.495000422E-2,-1.819500029E-1,1.007595062E1,1.007780260E1
2.722572100E1,7.905000448E-2,-1.750500053E-1,1.006395054E1,1.006578322E1
2.722770846E1,8.595000207E-2,-1.770000011E-1,1.006395054E1,1.006587387E1
2.722969584E1,7.905000448E-2,-1.800000072E-1,1.007295036E1,1.007486863E1
2.723168314E1,6.900000572E-2,-1.990500093E-1,1.008000088E1,1.008220212E1
2.723367052E1,7.395000011E-2,-1.920000017E-1,1.006395054E1,1.006605350E1
2.723565791E1,9.105000645E-2,-1.770000011E-1,1.007295036E1,1.007491678E1
2.723764529E1,9.600000083E-2,-1.819500029E-1,1.005900002E1,1.006110347E1
2.723963245E1,6.900000572E-2,-1.699500084E-1,1.007595062E1,1.007762000E1
2.724161983E1,8.895000070E-2,-1.819500029E-1,1.006095028E1,1.006298854E1
2.724360712E1,9.300000221E-2,-1.890000105E-1,1.007805061E1,1.008025169E1
2.724559428E1,9.105000645E-2,-1.849500090E-1,1.005600071E1,1.005811349E1
2.724758158E1,8.400000632E-2,-1.849500090E-1,1.007295036E1,1.007499834E1
2.724956874E1,9.105000645E-2,-1.890000105E-1,1.007100010E1,1.007318490E1
2.725155605E1,8.400000632E-2,-1.890000105E-1,1.008795071E1,1.009007069E1
2.725354311E1,6.705000252E-2,-1.819500029E-1,1.006605053E1,1.006791810E1
2.725553026E1,9.300000221E-2,-1.770000011E-1,1.006800079E1,1.006998600E1
2.725751756E1,8.895000070E-2,-1.870500147E-1,1.005900002E1,1.006113220E1
2.725950464E1,7.395000011E-2,-1.920000017E-1,1.006095028E1,1.006305387E1
2.726149149E1,8.100000024E-2,-1.870500147E-1,1.006395054E1,1.006601456E1
2.726347887E1,8.100000024E-2,-1.819500029E-1,1.006095028E1,1.006292141E1
2.726546618E1,8.595000207E-2,-1.770000011E-1,1.008000088E1,1.008192115E1
2.726745326E1,8.400000632E-2,-1.800000072E-1,1.007595062E1,1.007790836E1
2.726944041E1,7.905000448E-2,-1.870500147E-1,1.007805061E1,1.008009627E1
2.727142772E1,6.705000252E-2,-1.660500020E-1,1.005900002E1,1.006059390E1
2.727341510E1,6.900000572E-2,-1.870500147E-1,1.007295036E1,1.007492321E1
2.727540249E1,7.395000011E-2,-1.870500147E-1,1.007295036E1,1.007495833E1
2.727738988E1,6.195000187E-2,-1.920000017E-1,1.007295036E1,1.007497051E1
2.727937696E1,8.400000632E-2,-1.870500147E-1,1.004895020E1,1.005104192E1
2.728136411E1,6.705000252E-2,-1.800000072E-1,1.006395054E1,1.006578343E1
2.728335142E1,5.295000225E-2,-1.969500035E-1,1.007295036E1,1.007501474E1
2.728533857E1,6.705000252E-2,-1.920000017E-1,1.006605053E1,1.006810474E1
2.728732595E1,6.900000572E-2,-1.849500090E-1,1.006095028E1,1.006288666E1
2.728931336E1,6.705000252E-2,-1.890000105E-1,1.006095028E1,1.006294873E1
2.729130075E1,6.705000252E-2,-1.849500090E-1,1.005900002E1,1.006092359E1
2.729328806E1,5.700000376E-2,-1.870500147E-1,1.007595062E1,1.007784787E1
2.729527544E1,5.295000225E-2,-1.849500090E-1,1.009200001E1,1.009383348E1
2.729726252E1,5.700000376E-2,-1.990500093E-1,1.007805061E1,1.008017728E1
2.729924967E1,6.000000238E-2,-1.920000017E-1,1.008300018E1,1.008500653E1
2.730123708E1,6.495000422E-2,-1.870500147E-1,1.005195045E1,1.005390044E1
2.730322439E1,5.505000427E-2,-1.849500090E-1,1.008000088E1,1.008184778E1
2.730521154E1,5.295000225E-2,-1.819500029E-1,1.006800079E1,1.006978398E1
2.730719885E1,4.995000362E-2,-1.920000017E-1,1.008795071E1,1.008990131E1
2.730918600E1,6.705000252E-2,-1.890000105E-1,1.005900002E1,1.006099886E1
2.731117339E1,6.705000252E-2,-1.969500035E-1,1.007595062E1,1.007809833E1
2.731316071E1,6.705000252E-2,-1.939500123E-1,1.007805061E1,1.008013971E1
2.731514809E1,6.000000238E-2,-1.939500123E-1,1.008000088E1,1.008204514E1
2.731713547E1,6.195000187E-2,-1.939500123E-1,1.006395054E1,1.006600988E1
2.731912286E1,4.995000362E-2,-1.890000105E-1,1.007100010E1,1.007289725E1
2.732111024E1,5.505000427E-2,-1.920000017E-1,1.007805061E1,1.008002970E1
2.732309740E1,5.295000225E-2,-2.010000050E-1,1.008795071E1,1.009009188E1
2.732508476E1,7.200000435E-2,-1.870500147E-1,1.008000088E1,1.008199332E1
2.732707238E1,6.000000238E-2,-1.870500147E-1,1.006800079E1,1.006991697E1
2.732905976E1,6.495000422E-2,-1.890000105E-1,1.006800079E1,1.006998409E1
2.733104722E1,6.900000572E-2,-1.920000017E-1,1.009500027E1,1.009706172E1
2.733303484E1,7.395000011E-2,-1.939500123E-1,1.008300018E1,1.008513648E1
2.733502223E1,6.000000238E-2,-1.890000105E-1,1.006605053E1,1.006800349E1
2.733700963E1,6.705000252E-2,-1.969500035E-1,1.007805061E1,1.008019787E1
2.733899709E1,7.695000619E-2,-2.010000050E-1,1.007595062E1,1.007824902E1
2.734098471E1,6.195000187E-2,-1.819500029E-1,1.008000088E1,1.008183323E1
2.734297217E1,6.495000422E-2,-1.800000072E-1,1.006800079E1,1.006981919E1
2.734495948E1,6.900000572E-2,-1.849500090E-1,1.006395054E1,1.006588635E1
2.734694694E1,7.200000435E-2,-1.800000072E-1,1.007100010E1,1.007286588E1
2.734893456E1,6.900000572E-2,-1.660500020E-1,1.008495045E1,1.008655338E1
2.735092203E1,7.395000011E-2,-1.770000011E-1,1.005600071E1,1.005783018E1
2.735290972E1,7.200000435E-2,-2.010000050E-1,1.007295036E1,1.007521285E1
2.735489734E1,8.895000070E-2,-1.800000072E-1,1.009200001E1,1.009399704E1
2.735688480E1,6.705000252E-2,-1.699500084E-1,1.005600071E1,1.005766021E1
2.735887218E1,7.695000619E-2,-1.770000011E-1,1.009500027E1,1.009684509E1
2.736085957E1,8.100000024E-2,-1.990500093E-1,1.007295036E1,1.007524247E1
2.736284718E1,8.595000207E-2,-1.890000105E-1,1.005600071E1,1.005814390E1
2.736483457E1,8.400000632E-2,-1.990500093E-1,1.007805061E1,1.008036612E1
2.736682195E1,8.100000024E-2,-1.849500090E-1,1.007295036E1,1.007497377E1
2.736880941E1,8.595000207E-2,-1.870500147E-1,1.007100010E1,1.007310370E1
2.737079703E1,8.400000632E-2,-1.849500090E-1,1.006395054E1,1.006600035E1
2.737278441E1,6.900000572E-2,-1.890000105E-1,1.007100010E1,1.007300973E1
2.737477180E1,7.905000448E-2,-1.870500147E-1,1.007805061E1,1.008009627E1
2.737675895E1,7.395000011E-2,-1.819500029E-1,1.006605053E1,1.006796641E1
2.737874633E1,8.595000207E-2,-1.819500029E-1,1.009200001E1,1.009400601E1
2.738073364E1,8.595000207E-2,-1.800000072E-1,1.007295036E1,1.007492513E1
2.738272103E1,7.695000619E-2,-1.800000072E-1,1.008795071E1,1.008984989E1
2.738470837E1,8.100000024E-2,-1.800000072E-1,1.006800079E1,1.006993550E1
2.738669553E1,7.905000448E-2,-1.750500053E-1,1.006395054E1,1.006578322E1
2.738868283E1,7.905000448E-2,-1.630500108E-1,1.007595062E1,1.007757983E1
2.739067022E1,8.400000632E-2,-1.890000105E-1,1.006095028E1,1.006307595E1
2.739265760E1,7.395000011E-2,-1.920000017E-1,1.008000088E1,1.008210049E1
2.739464499E1,8.100000024E-2,-1.920000017E-1,1.007100010E1,1.007315581E1
2.739663239E1,6.900000572E-2,-1.969500035E-1,1.006800079E1,1.007016337E1
2.739861977E1,6.900000572E-2,-1.699500084E-1,1.006800079E1,1.006967149E1
2.740060693E1,7.395000011E-2,-1.770000011E-1,1.009005070E1,1.009187399E1
2.740259423E1,8.100000024E-2,-1.750500053E-1,1.008795071E1,1.008979450E1
2.740458139E1,5.505000427E-2,-1.800000072E-1,1.006605053E1,1.006781028E1
2.740656877E1,6.705000252E-2,-1.770000011E-1,1.007595062E1,1.007772820E1
2.740855612E1,8.100000024E-2,-1.890000105E-1,1.008495045E1,1.008704652E1
2.741054350E1,7.695000619E-2,-1.890000105E-1,1.007805061E1,1.008011639E1
2.741253089E1,6.195000187E-2,-1.770000011E-1,1.006800079E1,1.006974711E1
2.741451804E1,7.200000435E-2,-1.870500147E-1,1.008300018E1,1.008499204E1
2.741650542E1,6.195000187E-2,-1.819500029E-1,1.005900002E1,1.006083619E1
2.741849274E1,6.195000187E-2,-1.920000017E-1,1.004700089E1,1.004902625E1
2.742047989E1,5.700000376E-2,-1.630500108E-1,1.003305054E1,1.003453723E1
2.742246727E1,6.195000187E-2,-1.819500029E-1,1.005900002E1,1.006083619E1
2.742445466E1,8.100000024E-2,-1.609500051E-1,1.008000088E1,1.008161116E1
2.742644204E1,5.505000427E-2,-1.729500145E-1,1.011405087E1,1.011567927E1
2.742842935E1,6.495000422E-2,-1.920000017E-1,1.013595009E1,1.013797646E1
2.743041643E1,7.200000435E-2,-1.939500123E-1,1.010895061E1,1.011106736E1
2.743240358E1,7.395000011E-2,-2.130000144E-1,1.007295036E1,1.007547352E1
2.743439066E1,6.705000252E-2,-1.939500123E-1,1.004505062E1,1.004714657E1
2.743637804E1,6.495000422E-2,-1.660500020E-1,1.001100063E1,1.001258832E1
2.743836512E1,7.200000435E-2,-1.609500051E-1,1.000395012E1,1.000550383E1
2.744035250E1,8.895000070E-2,-1.699500084E-1,1.003995037E1,1.004178264E1
2.744233981E1,6.495000422E-2,-1.770000011E-1,1.004205036E1,1.004382014E1
2.744432697E1,6.495000422E-2,-1.990500093E-1,1.009695053E1,1.009912122E1
2.744631405E1,7.200000435E-2,-2.089500129E-1,1.014300060E1,1.014540809E1
2.744830135E1,6.705000252E-2,-2.160000056E-1,1.012095070E1,1.012347740E1
2.745028843E1,7.395000011E-2,-2.040000111E-1,1.009005070E1,1.009238365E1
2.745227558E1,6.000000238E-2,-1.750500053E-1,1.006095028E1,1.006265189E1
2.745426289E1,6.705000252E-2,-1.699500084E-1,1.003995037E1,1.004161253E1
2.745625001E1,6.195000187E-2,-1.849500090E-1,1.000605011E1,1.000795099E1
2.745823739E1,6.900000572E-2,-1.770000011E-1,1.001805019E1,1.001985128E1
2.746022447E1,7.695000619E-2,-1.800000072E-1,1.003995037E1,1.004185863E1
2.746221185E1,8.100000024E-2,-1.990500093E-1,1.007595062E1,1.007824205E1
2.746419901E1,6.195000187E-2,-2.329500169E-1,1.010205078E1,1.010492620E1
2.746618631E1,6.900000572E-2,-2.130000144E-1,1.011900043E1,1.012147716E1
2.746817369E1,5.505000427E-2,-2.130000144E-1,1.013100052E1,1.013338892E1
2.747016077E1,4.500000179E-2,-1.939500123E-1,1.009695053E1,1.009891339E1
2.747214823E1,5.700000376E-2,-1.729500145E-1,1.006095028E1,1.006259814E1
2.747413554E1,5.505000427E-2,-1.750500053E-1,1.006605053E1,1.006772299E1
2.747612293E1,5.505000427E-2,-1.579500139E-1,1.003305054E1,1.003444477E1
2.747811008E1,6.900000572E-2,-1.630500108E-1,1.003995037E1,1.004151133E1
2.748009739E1,7.200000435E-2,-1.870500147E-1,1.006095028E1,1.006294650E1
2.748208478E1,7.395000011E-2,-1.990500093E-1,1.006800079E1,1.007023979E1
2.748407193E1,7.395000011E-2,-2.010000050E-1,1.008300018E1,1.008527453E1
2.748605931E1,7.200000435E-2,-2.160000056E-1,1.009695053E1,1.009951732E1
2.748804662E1,4.095000029E-2,-2.040000111E-1,1.007595062E1,1.007809872E1
2.749003401E1,6.195000187E-2,-1.870500147E-1,1.006800079E1,1.006992877E1
2.749202140E1,5.700000376E-2,-1.819500029E-1,1.006095028E1,1.006275685E1
2.749400856E1,7.200000435E-2,-1.800000072E-1,1.006095028E1,1.006281792E1
2.749599594E1,8.895000070E-2,-1.680000126E-1,1.008300018E1,1.008479196E1
2.749798332E1,7.200000435E-2,-1.750500053E-1,1.008000088E1,1.008177783E1
2.749997071E1,7.905000448E-2,-1.750500053E-1,1.007295036E1,1.007478141E1
2.750195809E1,7.695000619E-2,-2.040000111E-1,1.007100010E1,1.007335993E1
2.750394548E1,8.100000024E-2,-2.040000111E-1,1.007595062E1,1.007834103E1
2.750593256E1,6.495000422E-2,-1.939500123E-1,1.006095028E1,1.006302915E1
2.750792017E1,7.395000011E-2,-1.890000105E-1,1.008000088E1,1.008204381E1
2.750990733E1,6.495000422E-2,-1.890000105E-1,1.005900002E1,1.006098508E1
2.751189463E1,7.905000448E-2,-1.729500145E-1,1.007595062E1,1.007774486E1
2.751388179E1,7.695000619E-2,-2.089500129E-1,1.011195087E1,1.011440220E1
2.751586909E1,7.200000435E-2,-1.870500147E-1,1.010400009E1,1.010598781E1
2.751785625E1,7.395000011E-2,-1.849500090E-1,1.008000088E1,1.008196870E1
2.751984356E1,8.400000632E-2,-1.890000105E-1,1.007100010E1,1.007312365E1
2.752183102E1,7.695000619E-2,-1.870500147E-1,1.004205036E1,1.004408704E1
2.752381833E1,6.900000572E-2,-1.819500029E-1,1.004700089E1,1.004888519E1
2.752580540E1,7.200000435E-2,-1.849500090E-1,1.005600071E1,1.005795908E1
2.752779278E1,7.695000619E-2,-1.870500147E-1,1.006095028E1,1.006298313E1
2.752977986E1,7.200000435E-2,-1.870500147E-1,1.007100010E1,1.007299433E1
2.753176701E1,6.195000187E-2,-2.040000111E-1,1.010205078E1,1.010430026E1
2.753375432E1,5.700000376E-2,-1.920000017E-1,1.010700035E1,1.010898457E1
2.753574170E1,4.995000362E-2,-1.770000011E-1,1.008795071E1,1.008962702E1
2.753772909E1,4.995000362E-2,-1.680000126E-1,1.008495045E1,1.008647334E1
2.753971644E1,6.900000572E-2,-1.630500108E-1,1.003995037E1,1.004151133E1
2.754170360E1,6.000000238E-2,-1.579500139E-1,1.003005028E1,1.003147331E1
2.754369091E1,4.995000362E-2,-1.770000011E-1,1.003305054E1,1.003473602E1
2.754567806E1,5.505000427E-2,-1.939500123E-1,1.004895020E1,1.005097245E1
2.754766537E1,6.495000422E-2,-1.939500123E-1,1.006605053E1,1.006812835E1
2.754965275E1,6.705000252E-2,-2.010000050E-1,1.009005070E1,1.009227525E1
2.755163988E1,7.395000011E-2,-1.969500035E-1,1.009500027E1,1.009719210E1
2.755362719E1,5.700000376E-2,-1.890000105E-1,1.009005070E1,1.009198162E1
2.755561426E1,5.505000427E-2,-1.800000072E-1,1.007805061E1,1.007980827E1
2.755760165E1,5.505000427E-2,-1.750500053E-1,1.005405045E1,1.005572491E1
2.755958903E1,7.200000435E-2,-1.729500145E-1,1.004205036E1,1.004379765E1
2.756157619E1,5.700000376E-2,-1.680000126E-1,1.004895020E1,1.005051606E1
2.756356351E1,4.995000362E-2,-1.849500090E-1,1.004700089E1,1.004882721E1
2.756555067E1,6.195000187E-2,-1.800000072E-1,1.007100010E1,1.007279906E1
2.756753797E1,6.900000572E-2,-1.870500147E-1,1.008300018E1,1.008497107E1
2.756952513E1,5.505000427E-2,-1.819500029E-1,1.009005070E1,1.009184123E1
2.757151244E1,6.195000187E-2,-2.040000111E-1,1.008300018E1,1.008525391E1
2.757349952E1,6.900000572E-2,-1.849500090E-1,1.008495045E1,1.008688223E1
2.757548667E1,6.495000422E-2,-1.849500090E-1,1.007595062E1,1.007785721E1
2.757747406E1,6.495000422E-2,-1.630500108E-1,1.005600071E1,1.005753221E1
2.757946144E1,6.195000187E-2,-1.680000126E-1,1.005900002E1,1.006059358E1
2.758144906E1,7.695000619E-2,-1.770000011E-1,1.006095028E1,1.006280134E1
2.758343644E1,6.705000252E-2,-1.939500123E-1,1.007805061E1,1.008013971E1
2.758542381E1,7.200000435E-2,-1.819500029E-1,1.008795071E1,1.008984833E1
2.758741119E1,8.100000024E-2,-2.010000050E-1,1.008795071E1,1.009027807E1
2.758939835E1,6.705000252E-2,-2.040000111E-1,1.008000088E1,1.008228790E1
2.759138596E1,8.895000070E-2,-2.040000111E-1,1.008300018E1,1.008545590E1
2.759337342E1,7.695000619E-2,-1.819500029E-1,1.007100010E1,1.007293751E1
2.759536073E1,7.200000435E-2,-1.660500020E-1,1.005900002E1,1.006062811E1
2.759734788E1,8.400000632E-2,-1.750500053E-1,1.008000088E1,1.008187067E1
2.759933526E1,8.400000632E-2,-1.770000011E-1,1.007595062E1,1.007785523E1
