time[us],accX[mg],accY[mg],accZ[mg],gyroX[mdps],gyroY[mdps],gyroZ[mdps],magnX[mG],magnY[mG],magnZ[mG],press[hPa],temp[C],hum[%RH],newData,interrupts,fsm1,fsm2,fsm3,fsm4,fsm5,fsm6,fsm7,fsm8,fsm9,fsm10,fsm11,fsm12,fsm13,fsm14,fsm15,fsm16,
66070663,15,-36,1005,-153,52,-520,-475,90,78,,,,0x020,,,,,,,,,,,,,,,,,,
66111009,14,-36,1005,-157,52,-529,-475,90,78,,,,0x018,,,,,,,,,,,,,,,,,,
66171528,14,-36,1005,-157,52,-529,-475,93,72,,,,0x020,,,,,,,,,,,,,,,,,,
66188776,14,-38,1005,-157,61,-511,-475,93,72,,,,0x018,,,,,,,,,,,,,,,,,,
66266316,15,-36,1005,-144,52,-520,-475,93,72,,,,0x018,,,,,,,,,,,,,,,,,,
66272430,15,-36,1005,-144,52,-520,-480,90,78,,,,0x020,,,,,,,,,,,,,,,,,,
66343780,15,-36,1005,-135,52,-520,-480,90,78,,,,0x010,,,,,,,,,,,,,,,,,,
66344409,15,-37,1005,-135,52,-520,-480,90,78,,,,0x008,,,,,,,,,,,,,,,,,,
66373611,15,-37,1005,-135,52,-520,-477,88,76,,,,0x020,,,,,,,,,,,,,,,,,,
66421555,14,-37,1005,-135,70,-516,-477,88,76,,,,0x018,,,,,,,,,,,,,,,,,,
66474476,14,-37,1005,-135,70,-516,-465,90,70,,,,0x020,,,,,,,,,,,,,,,,,,
66499018,15,-36,1005,-153,56,-507,-465,90,70,,,,0x018,,,,,,,,,,,,,,,,,,
66575341,15,-36,1005,-153,56,-507,-472,91,81,,,,0x020,,,,,,,,,,,,,,,,,,
66576480,14,-37,1005,-148,65,-511,-472,91,81,,,,0x018,,,,,,,,,,,,,,,,,,
66654019,14,-37,1005,-148,61,-511,-472,91,81,,,,0x018,,,,,,,,,,,,,,,,,,
66676242,14,-37,1005,-148,61,-511,-474,102,84,,,,0x020,,,,,,,,,,,,,,,,,,
66731482,14,-37,1005,-153,56,-494,-474,102,84,,,,0x010,,,,,,,,,,,,,,,,,,
66732110,15,-37,1005,-153,56,-494,-474,102,84,,,,0x008,,,,,,,,,,,,,,,,,,
66777116,15,-37,1005,-153,56,-494,-481,102,78,,,,0x020,,,,,,,,,,,,,,,,,,
66809256,15,-36,1005,-153,56,-516,-481,102,78,,,,0x018,,,,,,,,,,,,,,,,,,
66878286,15,-36,1005,-153,56,-516,-474,90,81,,,,0x020,,,,,,,,,,,,,,,,,,
66886720,14,-37,1005,-157,48,-511,-474,90,81,,,,0x018,,,,,,,,,,,,,,,,,,
66964260,14,-37,1005,-157,52,-511,-474,90,81,,,,0x010,,,,,,,,,,,,,,,,,,
66964889,15,-37,1005,-157,52,-511,-474,90,81,,,,0x008,,,,,,,,,,,,,,,,,,
66979197,15,-37,1005,-157,52,-511,-465,93,76,,,,0x020,,,,,,,,,,,,,,,,,,
67042035,14,-36,1005,-161,65,-507,-465,93,76,,,,0x018,,,,,,,,,,,,,,,,,,
67080063,14,-36,1005,-161,65,-507,-469,96,79,,,,0x020,,,,,,,,,,,,,,,,,,
67119499,14,-37,1005,-148,56,-507,-469,96,79,,,,0x018,,,,,,,,,,,,,,,,,,
67181234,14,-37,1005,-148,56,-507,-469,96,81,,,,0x020,,,,,,,,,,,,,,,,,,
67197266,15,-37,1005,-135,52,-507,-469,96,81,,,,0x018,,,,,,,,,,,,,,,,,,
67274807,14,-36,1005,-131,52,-511,-469,96,81,,,,0x018,,,,,,,,,,,,,,,,,,
67282137,14,-36,1005,-131,52,-511,-469,90,81,,,,0x020,,,,,,,,,,,,,,,,,,
67352271,14,-36,1005,-140,48,-511,-469,90,81,,,,0x010,,,,,,,,,,,,,,,,,,
67352899,14,-36,1005,-140,48,-511,-469,90,81,,,,0x008,,,,,,,,,,,,,,,,,,
67383318,14,-36,1005,-140,48,-511,-478,99,75,,,,0x020,,,,,,,,,,,,,,,,,,
67430046,15,-37,1005,-161,52,-511,-478,99,75,,,,0x018,,,,,,,,,,,,,,,,,,
67484183,15,-37,1005,-161,52,-511,-474,103,84,,,,0x020,,,,,,,,,,,,,,,,,,
67507814,15,-37,1005,-161,65,-516,-474,103,84,,,,0x018,,,,,,,,,,,,,,,,,,
67585354,14,-36,1005,-148,65,-520,-474,97,75,,,,0x038,,,,,,,,,,,,,,,,,,
67663114,15,-37,1005,-135,61,-520,-474,97,75,,,,0x018,,,,,,,,,,,,,,,,,,
67686553,15,-37,1005,-135,61,-520,-477,94,78,,,,0x020,,,,,,,,,,,,,,,,,,
67740577,15,-37,1005,-140,56,-529,-477,94,78,,,,0x010,,,,,,,,,,,,,,,,,,
67741206,15,-37,1005,-140,56,-529,-477,94,78,,,,0x008,,,,,,,,,,,,,,,,,,
67787427,15,-37,1005,-140,56,-529,-466,94,79,,,,0x020,,,,,,,,,,,,,,,,,,
67818351,14,-37,1005,-135,56,-525,-466,94,79,,,,0x018,,,,,,,,,,,,,,,,,,
67888597,14,-37,1005,-135,56,-525,-481,100,85,,,,0x020,,,,,,,,,,,,,,,,,,
67895814,14,-37,1005,-140,70,-516,-481,100,85,,,,0x010,,,,,,,,,,,,,,,,,,
67896443,15,-36,1005,-140,70,-516,-481,100,85,,,,0x008,,,,,,,,,,,,,,,,,,
67973667,14,-37,1005,-144,56,-516,-481,100,85,,,,0x018,,,,,,,,,,,,,,,,,,
67989507,14,-37,1005,-144,56,-516,-481,91,84,,,,0x020,,,,,,,,,,,,,,,,,,
68051130,14,-37,1005,-148,48,-516,-481,91,84,,,,0x010,,,,,,,,,,,,,,,,,,
68051758,14,-36,1005,-148,48,-516,-481,91,84,,,,0x008,,,,,,,,,,,,,,,,,,
68090686,14,-36,1005,-148,48,-516,-474,90,85,,,,0x020,,,,,,,,,,,,,,,,,,
68128904,15,-37,1005,-144,56,-520,-474,90,85,,,,0x018,,,,,,,,,,,,,,,,,,
68191550,15,-37,1005,-144,56,-520,-475,97,76,,,,0x020,,,,,,,,,,,,,,,,,,
68206367,14,-37,1005,-153,61,-525,-475,97,76,,,,0x018,,,,,,,,,,,,,,,,,,
68283907,14,-37,1005,-140,52,-520,-475,97,76,,,,0x010,,,,,,,,,,,,,,,,,,
68284536,15,-36,1005,-140,52,-520,-475,97,76,,,,0x008,,,,,,,,,,,,,,,,,,
68292462,15,-36,1005,-140,52,-520,-474,93,84,,,,0x020,,,,,,,,,,,,,,,,,,
68361682,14,-37,1005,-144,56,-520,-474,93,84,,,,0x018,,,,,,,,,,,,,,,,,,
68393632,14,-37,1005,-144,56,-520,-466,73,79,,,,0x020,,,,,,,,,,,,,,,,,,
68439145,14,-37,1005,-144,48,-511,-466,73,79,,,,0x010,,,,,,,,,,,,,,,,,,
68439774,14,-37,1005,-144,48,-511,-466,73,79,,,,0x008,,,,,,,,,,,,,,,,,,
68494506,14,-37,1005,-144,48,-511,-472,99,87,,,,0x020,,,,,,,,,,,,,,,,,,
68516920,15,-36,1005,-148,48,-529,-472,99,87,,,,0x018,,,,,,,,,,,,,,,,,,
68594460,14,-37,1005,-144,52,-520,-472,99,87,,,,0x018,,,,,,,,,,,,,,,,,,
68595711,14,-37,1005,-144,52,-520,-478,97,78,,,,0x020,,,,,,,,,,,,,,,,,,
68671922,14,-37,1005,-131,56,-511,-478,97,78,,,,0x010,,,,,,,,,,,,,,,,,,
68672551,14,-37,1005,-131,56,-511,-478,97,78,,,,0x008,,,,,,,,,,,,,,,,,,
68696586,14,-37,1005,-131,56,-511,-468,90,75,,,,0x020,,,,,,,,,,,,,,,,,,
68749699,15,-36,1005,-140,70,-533,-468,90,75,,,,0x018,,,,,,,,,,,,,,,,,,
68797454,15,-36,1005,-140,70,-533,-472,84,93,,,,0x020,,,,,,,,,,,,,,,,,,
68827162,15,-36,1005,-157,61,-494,-472,84,93,,,,0x010,,,,,,,,,,,,,,,,,,
68827791,15,-37,1005,-157,61,-494,-472,84,93,,,,0x008,,,,,,,,,,,,,,,,,,
68898634,15,-37,1005,-157,61,-494,-469,85,76,,,,0x020,,,,,,,,,,,,,,,,,,
68904939,14,-37,1005,-144,61,-520,-469,85,76,,,,0x018,,,,,,,,,,,,,,,,,,
68982479,15,-36,1005,-153,48,-520,-469,85,76,,,,0x018,,,,,,,,,,,,,,,,,,
68999535,15,-36,1005,-153,48,-520,-475,88,84,,,,0x020,,,,,,,,,,,,,,,,,,
69059942,15,-36,1005,-153,56,-511,-475,88,84,,,,0x010,,,,,,,,,,,,,,,,,,
69060571,15,-37,1005,-153,56,-511,-475,88,84,,,,0x008,,,,,,,,,,,,,,,,,,
69100714,15,-37,1005,-153,56,-511,-475,90,72,,,,0x020,,,,,,,,,,,,,,,,,,
69137719,14,-37,1005,-140,52,-516,-475,90,72,,,,0x018,,,,,,,,,,,,,,,,,,
69201581,14,-37,1005,-140,52,-516,-463,91,82,,,,0x020,,,,,,,,,,,,,,,,,,
69215180,14,-37,1005,-140,39,-511,-463,91,82,,,,0x010,,,,,,,,,,,,,,,,,,
69215809,15,-37,1005,-140,39,-511,-463,91,82,,,,0x008,,,,,,,,,,,,,,,,,,
69293033,14,-36,1005,-153,56,-507,-463,91,82,,,,0x018,,,,,,,,,,,,,,,,,,
69302795,14,-36,1005,-153,56,-507,-462,87,73,,,,0x020,,,,,,,,,,,,,,,,,,
69370497,13,-38,1005,-144,74,-520,-462,87,73,,,,0x018,,,,,,,,,,,,,,,,,,
69403662,13,-38,1005,-144,74,-520,-474,85,75,,,,0x020,,,,,,,,,,,,,,,,,,
69448263,15,-36,1005,-153,65,-542,-474,85,75,,,,0x018,,,,,,,,,,,,,,,,,,
69504831,15,-36,1005,-153,65,-542,-478,97,82,,,,0x020,,,,,,,,,,,,,,,,,,
69525726,15,-36,1005,-153,52,-507,-478,97,82,,,,0x018,,,,,,,,,,,,,,,,,,
69603268,15,-36,1005,-153,48,-503,-478,97,82,,,,0x010,,,,,,,,,,,,,,,,,,
69603897,14,-37,1005,-153,48,-503,-478,97,82,,,,0x008,,,,,,,,,,,,,,,,,,
69605744,14,-37,1005,-153,48,-503,-474,85,81,,,,0x020,,,,,,,,,,,,,,,,,,
69681045,15,-35,1005,-148,39,-525,-474,85,81,,,,0x018,,,,,,,,,,,,,,,,,,
69706915,15,-35,1005,-148,39,-525,-475,88,78,,,,0x020,,,,,,,,,,,,,,,,,,
69758508,15,-35,1005,-135,48,-516,-475,88,78,,,,0x010,,,,,,,,,,,,,,,,,,
69759136,14,-38,1005,-135,48,-516,-475,88,78,,,,0x008,,,,,,,,,,,,,,,,,,
69807791,14,-38,1005,-135,48,-516,-472,97,73,,,,0x020,,,,,,,,,,,,,,,,,,
69836284,15,-37,1005,-148,52,-520,-472,97,73,,,,0x018,,,,,,,,,,,,,,,,,,
69908960,15,-37,1005,-148,52,-520,-477,87,84,,,,0x020,,,,,,,,,,,,,,,,,,
69913745,15,-37,1005,-170,56,-516,-477,87,84,,,,0x010,,,,,,,,,,,,,,,,,,
69914374,14,-36,1005,-170,56,-516,-477,87,84,,,,0x008,,,,,,,,,,,,,,,,,,
69991599,14,-37,1005,-166,56,-520,-477,87,84,,,,0x018,,,,,,,,,,,,,,,,,,
70009871,14,-37,1005,-166,56,-520,-469,82,81,,,,0x020,,,,,,,,,,,,,,,,,,
70069061,16,-36,1005,-144,52,-520,-469,82,81,,,,0x018,,,,,,,,,,,,,,,,,,
70111040,16,-36,1005,-144,52,-520,-472,84,88,,,,0x020,,,,,,,,,,,,,,,,,,
70146828,14,-36,1005,-140,61,-533,-472,84,88,,,,0x018,,,,,,,,,,,,,,,,,,
70211906,14,-36,1005,-140,61,-533,-469,88,84,,,,0x020,,,,,,,,,,,,,,,,,,
70224290,14,-36,1005,-170,56,-520,-469,88,84,,,,0x010,,,,,,,,,,,,,,,,,,
70224919,13,-36,1005,-170,56,-520,-469,88,84,,,,0x008,,,,,,,,,,,,,,,,,,
70302143,17,-37,1005,-148,43,-520,-469,88,84,,,,0x018,,,,,,,,,,,,,,,,,,
70313121,17,-37,1005,-148,43,-520,-472,99,79,,,,0x020,,,,,,,,,,,,,,,,,,
70379606,13,-36,1005,-170,148,-507,-472,99,79,,,,0x018,,,,,,,,,,,,,,,,,,
70413987,13,-36,1005,-170,148,-507,-478,93,82,,,,0x020,,,,,,,,,,,,,,,,,,
70457373,15,-38,1004,-109,83,-503,-478,93,82,,,,0x018,,,,,,,,,,,,,,,,,,
70515156,15,-38,1004,-109,83,-503,-463,100,79,,,,0x020,,,,,,,,,,,,,,,,,,
70534834,14,-36,1005,-148,39,-507,-463,100,79,,,,0x018,,,,,,,,,,,,,,,,,,
70612374,14,-36,1005,-135,52,-516,-463,100,79,,,,0x010,,,,,,,,,,,,,,,,,,
70613003,14,-36,1005,-135,52,-516,-463,100,79,,,,0x008,,,,,,,,,,,,,,,,,,
70616066,14,-36,1005,-135,52,-516,-471,96,84,,,,0x020,,,,,,,,,,,,,,,,,,
70690150,14,-38,1005,-144,48,-520,-471,96,84,,,,0x018,,,,,,,,,,,,,,,,,,
70717235,14,-38,1005,-144,48,-520,-478,90,82,,,,0x020,,,,,,,,,,,,,,,,,,
70767613,15,-36,1005,-148,48,-520,-478,90,82,,,,0x018,,,,,,,,,,,,,,,,,,
70818103,15,-36,1005,-148,48,-520,-471,85,82,,,,0x020,,,,,,,,,,,,,,,,,,
70845380,14,-35,1005,-148,65,-516,-471,85,82,,,,0x018,,,,,,,,,,,,,,,,,,
70919271,14,-35,1005,-148,65,-516,-468,88,78,,,,0x020,,,,,,,,,,,,,,,,,,
70922842,14,-37,1005,-135,52,-516,-468,88,78,,,,0x018,,,,,,,,,,,,,,,,,,
71000381,14,-37,1005,-135,61,-516,-468,88,78,,,,0x010,,,,,,,,,,,,,,,,,,
71001009,15,-37,1005,-135,61,-516,-468,88,78,,,,0x008,,,,,,,,,,,,,,,,,,
71020182,15,-37,1005,-135,61,-516,-475,91,81,,,,0x020,,,,,,,,,,,,,,,,,,
71078157,14,-35,1005,-153,61,-507,-475,91,81,,,,0x018,,,,,,,,,,,,,,,,,,
71121351,14,-35,1005,-153,61,-507,-474,91,73,,,,0x020,,,,,,,,,,,,,,,,,,
71155618,14,-35,1005,-161,61,-511,-474,91,73,,,,0x010,,,,,,,,,,,,,,,,,,
71156247,15,-38,1005,-161,61,-511,-474,91,73,,,,0x008,,,,,,,,,,,,,,,,,,
71222529,15,-38,1005,-161,61,-511,-478,99,81,,,,0x020,,,,,,,,,,,,,,,,,,
71233393,14,-37,1005,-170,56,-525,-478,99,81,,,,0x018,,,,,,,,,,,,,,,,,,
71310934,14,-37,1005,-157,52,-529,-478,99,81,,,,0x010,,,,,,,,,,,,,,,,,,
71311563,13,-35,1005,-157,52,-529,-478,99,81,,,,0x008,,,,,,,,,,,,,,,,,,
71323440,13,-35,1005,-157,52,-529,-472,84,87,,,,0x020,,,,,,,,,,,,,,,,,,
71388710,15,-38,1005,-166,61,-494,-472,84,87,,,,0x018,,,,,,,,,,,,,,,,,,
71424610,15,-38,1005,-166,61,-494,-478,90,84,,,,0x020,,,,,,,,,,,,,,,,,,
71466173,15,-38,1005,-175,70,-503,-478,90,84,,,,0x010,,,,,,,,,,,,,,,,,,
71466802,13,-37,1005,-175,70,-503,-478,90,84,,,,0x008,,,,,,,,,,,,,,,,,,
71525486,13,-37,1005,-175,70,-503,-477,90,82,,,,0x020,,,,,,,,,,,,,,,,,,
71543949,15,-36,1005,-166,52,-525,-477,90,82,,,,0x018,,,,,,,,,,,,,,,,,,
71621488,14,-37,1005,-153,65,-507,-477,90,82,,,,0x018,,,,,,,,,,,,,,,,,,
71626387,14,-37,1005,-153,65,-507,-466,87,82,,,,0x020,,,,,,,,,,,,,,,,,,
71698951,14,-37,1005,-144,56,-516,-466,87,82,,,,0x010,,,,,,,,,,,,,,,,,,
71699579,14,-38,1005,-144,56,-516,-466,87,82,,,,0x008,,,,,,,,,,,,,,,,,,
71727564,14,-38,1005,-144,56,-516,-477,91,82,,,,0x020,,,,,,,,,,,,,,,,,,
71776724,15,-36,1005,-122,56,-516,-477,91,82,,,,0x018,,,,,,,,,,,,,,,,,,
71828428,15,-36,1005,-122,56,-516,-465,96,82,,,,0x020,,,,,,,,,,,,,,,,,,
71854185,15,-36,1005,-126,65,-520,-465,96,82,,,,0x010,,,,,,,,,,,,,,,,,,
71854814,14,-37,1005,-126,65,-520,-465,96,82,,,,0x008,,,,,,,,,,,,,,,,,,
71929606,14,-37,1005,-126,65,-520,-471,93,79,,,,0x020,,,,,,,,,,,,,,,,,,
71931959,14,-37,1005,-153,48,-520,-471,93,79,,,,0x018,,,,,,,,,,,,,,,,,,
72009498,15,-37,1006,-166,65,-516,-471,93,79,,,,0x018,,,,,,,,,,,,,,,,,,
72030505,15,-37,1006,-166,65,-516,-481,91,75,,,,0x020,,,,,,,,,,,,,,,,,,
72087264,14,-37,1005,-144,61,-520,-481,91,75,,,,0x018,,,,,,,,,,,,,,,,,,
72131372,14,-37,1005,-144,61,-520,-475,78,76,,,,0x020,,,,,,,,,,,,,,,,,,
72164727,14,-37,1005,-166,52,-520,-475,78,76,,,,0x018,,,,,,,,,,,,,,,,,,
72232541,14,-37,1005,-166,52,-520,-469,82,76,,,,0x020,,,,,,,,,,,,,,,,,,
72242191,14,-37,1005,-157,48,-520,-469,82,76,,,,0x010,,,,,,,,,,,,,,,,,,
72242819,15,-37,1005,-157,48,-520,-469,82,76,,,,0x008,,,,,,,,,,,,,,,,,,
72320044,14,-36,1005,-153,52,-516,-469,82,76,,,,0x018,,,,,,,,,,,,,,,,,,
72333452,14,-36,1005,-153,52,-516,-474,93,76,,,,0x020,,,,,,,,,,,,,,,,,,
72397506,14,-37,1005,-140,39,-511,-474,93,76,,,,0x018,,,,,,,,,,,,,,,,,,
72434319,14,-37,1005,-140,39,-511,-468,96,79,,,,0x020,,,,,,,,,,,,,,,,,,
72475273,14,-37,1005,-140,48,-507,-468,96,79,,,,0x018,,,,,,,,,,,,,,,,,,
72535487,14,-37,1005,-140,48,-507,-474,91,82,,,,0x020,,,,,,,,,,,,,,,,,,
72552735,14,-36,1005,-153,65,-520,-474,91,82,,,,0x018,,,,,,,,,,,,,,,,,,
72630272,14,-36,1005,-148,56,-507,-474,91,82,,,,0x010,,,,,,,,,,,,,,,,,,
72630901,14,-37,1005,-148,56,-507,-474,91,82,,,,0x008,,,,,,,,,,,,,,,,,,
72636395,14,-37,1005,-148,56,-507,-471,84,79,,,,0x020,,,,,,,,,,,,,,,,,,
72708048,14,-37,1005,-157,56,-516,-471,84,79,,,,0x018,,,,,,,,,,,,,,,,,,
72737565,14,-37,1005,-157,56,-516,-475,93,75,,,,0x020,,,,,,,,,,,,,,,,,,
72785509,14,-37,1005,-157,74,-498,-475,93,75,,,,0x010,,,,,,,,,,,,,,,,,,
72786138,14,-37,1005,-157,74,-498,-475,93,75,,,,0x008,,,,,,,,,,,,,,,,,,
72838439,14,-37,1005,-157,74,-498,-475,96,67,,,,0x020,,,,,,,,,,,,,,,,,,
72863285,15,-36,1005,-183,48,-529,-475,96,67,,,,0x018,,,,,,,,,,,,,,,,,,
72939609,15,-36,1005,-183,48,-529,-465,78,78,,,,0x020,,,,,,,,,,,,,,,,,,
72940747,15,-37,1004,-140,61,-507,-465,78,78,,,,0x018,,,,,,,,,,,,,,,,,,
73018287,15,-37,1004,-144,52,-516,-465,78,78,,,,0x010,,,,,,,,,,,,,,,,,,
73018915,14,-38,1005,-144,52,-516,-465,78,78,,,,0x008,,,,,,,,,,,,,,,,,,
73040518,14,-38,1005,-144,52,-516,-480,82,82,,,,0x020,,,,,,,,,,,,,,,,,,
73096061,14,-36,1005,-157,43,-538,-480,82,82,,,,0x018,,,,,,,,,,,,,,,,,,
73141687,14,-36,1005,-157,43,-538,-480,87,84,,,,0x020,,,,,,,,,,,,,,,,,,
73173827,16,-34,1005,-140,39,-520,-480,87,84,,,,0x018,,,,,,,,,,,,,,,,,,
73242553,16,-34,1005,-140,39,-520,-478,85,82,,,,0x020,,,,,,,,,,,,,,,,,,
73251290,13,-39,1005,-148,65,-494,-478,85,82,,,,0x018,,,,,,,,,,,,,,,,,,
73328830,13,-39,1005,-144,61,-507,-478,85,82,,,,0x010,,,,,,,,,,,,,,,,,,
73329459,15,-35,1005,-144,61,-507,-478,85,82,,,,0x008,,,,,,,,,,,,,,,,,,
73343463,15,-35,1005,-144,61,-507,-466,90,84,,,,0x020,,,,,,,,,,,,,,,,,,
73406606,13,-36,1005,-135,61,-511,-466,90,84,,,,0x018,,,,,,,,,,,,,,,,,,
73444633,13,-36,1005,-135,61,-511,-480,90,84,,,,0x020,,,,,,,,,,,,,,,,,,
73484068,13,-36,1005,-135,52,-520,-480,90,84,,,,0x010,,,,,,,,,,,,,,,,,,
73484696,14,-40,1005,-135,52,-520,-480,90,84,,,,0x008,,,,,,,,,,,,,,,,,,
73545510,14,-40,1005,-135,52,-520,-466,87,75,,,,0x020,,,,,,,,,,,,,,,,,,
73561846,15,-34,1005,-161,48,-520,-466,87,75,,,,0x018,,,,,,,,,,,,,,,,,,
73639385,13,-39,1005,-157,48,-507,-466,87,75,,,,0x018,,,,,,,,,,,,,,,,,,
73646715,13,-39,1005,-157,48,-507,-481,94,81,,,,0x020,,,,,,,,,,,,,,,,,,
73716849,13,-39,1005,-161,48,-516,-481,94,81,,,,0x010,,,,,,,,,,,,,,,,,,
73717478,14,-36,1005,-161,48,-516,-481,94,81,,,,0x008,,,,,,,,,,,,,,,,,,
73747591,14,-36,1005,-161,48,-516,-474,87,79,,,,0x020,,,,,,,,,,,,,,,,,,
73794624,15,-37,1005,-144,48,-516,-474,87,79,,,,0x018,,,,,,,,,,,,,,,,,,
