Id,Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Temp,Humi
186,0.925,-0.02497167,-0.05500802,1.000284,242.7195,-583.7481,-200.0523,-0.1335718,0.6153182,-0.04802545,24.54906,55.26217
187,0.93,-0.02611728,-0.05607783,1.005612,251.6888,-504.6682,-202.2427,-0.1405888,0.6141504,-0.04748258,24.55302,55.28345
188,0.935,-0.02433394,-0.05605577,1.001633,165.6432,-616.9481,-236.124,-0.1470752,0.6153182,-0.05102822,24.55749,55.3073
189,0.94,-0.02915027,-0.05741321,1.001708,269.5103,-527.024,-179.0113,-0.1474887,0.6152571,-0.05658477,24.56242,55.33307
190,0.945,-0.02628999,-0.05767953,1.001894,220.2988,-542.9328,-149.8405,-0.1425722,0.6153173,-0.06002983,24.56769,55.36005
191,0.95,-0.0279726,-0.05623162,1.001346,235.4199,-570.6425,-208.3716,-0.1367873,0.6126664,-0.0585584,24.56718,55.37392
192,0.955,-0.02474972,-0.05744683,1.003533,216.8328,-585.7112,-190.2674,-0.1350699,0.6108165,-0.05402733,24.56179,55.37625
193,0.96,-0.02850632,-0.05551332,1.001846,143.9855,-512.0022,-245.25,-0.135757,0.6098148,-0.05066662,24.55685,55.37864
194,0.965,-0.0263847,-0.05743154,1.004833,224.8264,-568.6613,-251.6913,-0.1350686,0.613818,-0.05102609,24.5525,55.38099
195,0.97,-0.02526497,-0.05639925,1.002725,223.4568,-520.3901,-220.1184,-0.131487,0.617115,-0.05209724,24.54887,55.38323
196,0.975,-0.025326,-0.05590012,1.005461,245.4204,-536.9746,-242.0237,-0.1290671,0.6168172,-0.04952349,24.54604,55.3853
197,0.98,-0.02574136,-0.05706253,1.0048,211.8241,-499.3114,-209.8967,-0.1292263,0.6105419,-0.04323445,24.5441,55.38716
198,0.985,-0.02670776,-0.05529262,0.9998947,212.2402,-499.1867,-227.1838,-0.1305681,0.6078162,-0.03902201,24.54313,55.38878
199,0.99,-0.02607111,-0.05809683,1.00298,256.6201,-483.7312,-216.427,-0.1312444,0.6107092,-0.04115497,24.54315,55.39017
200,0.995,-0.02612444,-0.05532024,0.9966478,181.4637,-542.1616,-258.3252,-0.13357,0.6168172,-0.04802636,24.5442,55.39138
201,1,-0.02616079,-0.05723105,1.003875,249.818,-520.1591,-208.9431,-0.1369617,0.6151546,-0.05389452,24.5463,55.39245
202,1.005,-0.02543737,-0.05525372,0.9994694,212.4739,-558.4944,-160.6684,-0.1380701,0.6078137,-0.05552743,24.54941,55.39344
203,1.01,-0.02559111,-0.05581761,1.003435,232.6021,-487.4372,-214.6322,-0.134646,0.6012514,-0.05319213,24.55352,55.39444
204,1.015,-0.02251278,-0.05677702,0.9985657,134.3417,-559.1788,-213.5704,-0.1320702,0.6048144,-0.04952497,24.55856,55.3955
205,1.02,-0.02457091,-0.0564473,1.000119,229.093,-508.9965,-177.7039,-0.1348657,0.6110829,-0.04673163,24.56446,55.39664
206,1.025,-0.02615202,-0.05663565,1.000408,126.674,-549.8965,-210.2739,-0.1410727,0.6123141,-0.04652471,24.57109,55.39789
207,1.03,-0.023138,-0.05427669,0.9970891,195.4275,-526.2178,-280.3232,-0.1430674,0.6047691,-0.048215,24.57314,55.38758
208,1.035,-0.02449412,-0.05614029,0.9995479,209.251,-533.6584,-214.6972,-0.1395716,0.6003124,-0.04952465,24.56971,55.36399
209,1.04,-0.02202056,-0.05332172,0.9942052,204.7973,-582.1017,-208.7129,-0.1355966,0.6025157,-0.04810408,24.56694,55.34121
210,1.045,-0.02655145,-0.05735643,1.000415,205.1743,-499.6821,-185.9633,-0.1365713,0.6093162,-0.04502329,24.5649,55.31973
211,1.05,-0.02304045,-0.0539907,0.9950786,182.3274,-549.7864,-191.2928,-0.1395448,0.6119406,-0.04329315,24.56364,55.29995
212,1.055,-0.02553992,-0.05513384,1.000067,201.4888,-518.5823,-218.7409,-0.1395709,0.613818,-0.04502425,24.56319,55.2822
213,1.06,-0.02152989,-0.0535399,0.9955439,175.0343,-592.3881,-253.5935,-0.1356719,0.6153048,-0.04812388,24.56354,55.26677
214,1.065,-0.02420058,-0.05615097,0.9974072,114.1547,-563.053,-244.1314,-0.13357,0.6168178,-0.04952529,24.56469,55.25388
215,1.07,-0.02161714,-0.05373386,0.9965358,177.2075,-610.2216,-211.6702,-0.135454,0.6133345,-0.04857627,24.56661,55.24368
216,1.075,-0.02491416,-0.05423319,0.9969647,189.5437,-551.7572,-243.0468,-0.1380704,0.6108165,-0.04802516,24.56925,55.23627
217,1.08,-0.0235581,-0.05549256,0.9958862,170.3465,-549.7435,-193.5616,-0.1365865,0.6110836,-0.04883168,24.57257,55.23172
218,1.085,-0.02608753,-0.05570533,0.9948841,195.2658,-506.5669,-237.2611,-0.13357,0.6138152,-0.04952594,24.57651,55.23002
219,1.09,-0.02626811,-0.0564068,0.9972251,128.0852,-517.1299,-217.2192,-0.1336818,0.6100176,-0.04940298,24.58099,55.23112
220,1.095,-0.02684178,-0.05486002,0.9971629,249.2055,-487.6778,-219.1662,-0.138072,0.6033133,-0.05102768,24.58593,55.23491
221,1.1,-0.02499942,-0.05622951,1.000359,215.2437,-546.3641,-200.7672,-0.1414932,0.6007698,-0.05474683,24.59122,55.24121
222,1.105,-0.02583803,-0.05419109,0.9982087,219.4402,-585.564,-264.5957,-0.141072,0.6093158,-0.05702853,24.59677,55.24979
223,1.11,-0.02514804,-0.05504693,0.9986626,199.2715,-499.5826,-268.8876,-0.138004,0.6163313,-0.05525395,24.59812,55.25067
224,1.115,-0.02551833,-0.05735585,1.001554,214.5162,-567.0994,-214.088,-0.1365709,0.6123141,-0.05252717,24.59266,55.23793
225,1.12,-0.025729,-0.05439031,0.998512,236.5748,-579.2336,-237.6815,-0.137132,0.600199,-0.05188121,24.58743,55.22738
226,1.125,-0.02631382,-0.05752315,1.002302,200.8309,-569.4363,-164.8258,-0.1380708,0.6003156,-0.05252749,24.58257,55.21922
227,1.13,-0.0261875,-0.0544772,0.9977387,181.812,-526.0358,-239.5789,-0.136953,0.6135522,-0.05277484,24.57818,55.21365
228,1.135,-0.02785987,-0.05687581,1.003455,252.4263,-551.1868,-214.8292,-0.1350699,0.6243188,-0.05402794,24.57435,55.21075
229,1.14,-0.02619478,-0.05472464,1.001164,189.4266,-532.4274,-184.6325,-0.1339255,0.6170088,-0.05562452,24.57118,55.21061
230,1.145,-0.02783436,-0.05552416,1.00382,164.7068,-522.473,-194.097,-0.1350708,0.6048132,-0.05402666,24.56873,55.21325
231,1.15,-0.02700154,-0.05597179,1.003559,133.8531,-582.6896,-217.3621,-0.1372529,0.6011064,-0.04925349,24.56706,55.21865
232,1.155,-0.0261947,-0.0545233,1.002959,64.17327,-553.4772,-220.47,-0.1395719,0.6063136,-0.04802677,24.56622,55.22675
233,1.16,-0.02848516,-0.05656321,1.004423,122.8801,-513.1447,-176.107,-0.1398509,0.6070631,-0.0528146,24.56623,55.23743
234,1.165,-0.02545006,-0.05498911,1.001686,156.1257,-570.781,-177.0424,-0.1380708,0.6063152,-0.05702789,24.56712,55.25055
235,1.17,-0.02768474,-0.05713991,1.006096,198.8201,-508.7415,-174.8911,-0.1353734,0.60853,-0.05449391,24.56887,55.26593
236,1.175,-0.02507018,-0.0547765,0.9994186,163.8098,-592.3112,-204.9782,-0.1350705,0.6138158,-0.04952594,24.57147,55.28333
237,1.18,-0.02946251,-0.05718771,1.00545,190.1574,-559.0807,-229.2352,-0.1367869,0.6117456,-0.04864632,24.57487,55.30239
238,1.185,-0.02496453,-0.05595921,1.001103,209.0723,-548.4003,-228.0723,-0.1380704,0.6063142,-0.05102606,24.57898,55.32278
239,1.19,-0.0267155,-0.05604347,1.006097,199.5328,-497.8181,-222.2704,-0.1362428,0.6038385,-0.05136563,24.58025,55.3363
240,1.195,-0.02367969,-0.05498613,1.003379,247.6776,-584.2017,-212.5245,-0.1335691,0.6093169,-0.04952526,24.57434,55.33299
241,1.2,-0.027129,-0.05485651,1.001867,303.0023,-536.3686,-246.9023,-0.132412,0.614408,-0.04829488,24.56915,55.33041
242,1.205,-0.024474,-0.05763074,1.002456,187.3118,-574.2526,-209.96,-0.1335694,0.616818,-0.04802448,24.56476,55.32864
243,1.21,-0.02393296,-0.05595882,1.000584,227.6764,-506.2567,-142.5166,-0.1345084,0.6144276,-0.04696283,24.56128,55.32768
244,1.215,-0.02624513,-0.05801974,1.002528,232.2603,-533.4532,-188.3017,-0.1350706,0.6123167,-0.04652514,24.55875,55.32755
245,1.22,-0.02614477,-0.05584051,0.9984409,191.0275,-547.2444,-270.4353,-0.136008,0.6104589,-0.04840573,24.5572,55.3282
246,1.225,-0.02644801,-0.05629883,1.000534,215.6557,-517.9224,-271.6854,-0.1380707,0.6123163,-0.05102567,24.55663,55.32958
247,1.23,-0.02482389,-0.05568024,0.9982312,206.9977,-570.7529,-265.4053,-0.1380794,0.6128061,-0.05069511,24.55706,55.3316
248,1.235,-0.02278056,-0.05610367,1.000554,213.2555,-577.8546,-265.3865,-0.1350699,0.6108141,-0.04802556,24.55842,55.33418
249,1.24,-0.02414242,-0.05582812,0.9984865,226.9729,-563.5959,-220.3452,-0.1321199,0.6050085,-0.04723522,24.56068,55.33722
250,1.245,-0.0228129,-0.05395624,0.9965742,231.4461,-514.1315,-158.5494,-0.1350727,0.6033131,-0.05102782,24.5638,55.34068
251,1.25,-0.02498676,-0.05625731,0.99913,189.3898,-513.9777,-188.0381,-0.1423637,0.6048603,-0.05585426,24.56768,55.34443
252,1.255,-0.02260229,-0.05427085,0.9948965,199.5331,-552.8121,-236.9132,-0.1470739,0.6078144,-0.05702878,24.57224,55.3484
253,1.26,-0.02573395,-0.05783995,0.9998401,209.8436,-520.1289,-194.6922,-0.1440703,0.6068494,-0.05472602,24.57736,55.3525
254,1.265,-0.02434443,-0.05459148,0.9929901,156.5617,-485.9625,-196.7505,-0.138071,0.6078162,-0.0540283,24.58293,55.35663
255,1.27,-0.0266759,-0.05505462,0.9955565,219.3352,-519.7587,-258.0841,-0.135226,0.6111395,-0.05584009,24.5862,55.3548
256,1.275,-0.0230663,-0.05241166,0.992832,145.5009,-583.2631,-243.5518,-0.1365703,0.6153157,-0.05552657,24.58107,55.33351
257,1.28,-0.0217866,-0.05395456,0.9963577,239.2278,-533.9578,-258.0283,-0.1368858,0.6119146,-0.05066612,24.57627,55.31261
258,1.285,-0.0230639,-0.05491327,0.9972864,264.1285,-535.6709,-278.8993,-0.1350702,0.6048121,-0.04652478,24.57188,55.29262
259,1.29,-0.02224484,-0.05353833,0.9943858,193.2503,-514.7862,-242.0461,-0.1341102,0.5991462,-0.04704184,24.56801,55.27396
260,1.295,-0.02377935,-0.05557971,0.9967325,188.0649,-543.4982,-196.6573,-0.1365699,0.601813,-0.04952633,24.56474,55.25705
261,1.3,-0.0239712,-0.05467333,0.9934064,210.0615,-524.5174,-166.259,-0.1376678,0.6065123,-0.05068126,24.56211,55.24223
262,1.305,-0.02793767,-0.05666989,0.9989814,150.1361,-516.936,-197.0523,-0.1335676,0.6093137,-0.05252681,24.56018,55.22985
263,1.31,-0.02575793,-0.05417706,0.99356,207.5576,-550.9952,-212.6925,-0.127254,0.6060413,-0.05435228,24.55899,55.22018
264,1.315,-0.02898238,-0.05616269,0.9971312,250.5698,-587.5984,-187.8778,-0.1275696,0.6033131,-0.05102424,24.55857,55.21342
265,1.32,-0.02511935,-0.05295985,0.9955523,239.4316,-587.5005,-246.0676,-0.1353255,0.6030238,-0.04341174,24.55892,55.20978
266,1.325,-0.02581402,-0.05360167,1.000618,233.9846,-496.3099,-222.079,-0.1425723,0.6078158,-0.04202531,24.56006,55.20935
267,1.33,-0.02293276,-0.05450293,1.001001,134.9739,-570.21,-228.7826,-0.1416413,0.6115841,-0.05005662,24.56197,55.21214
268,1.335,-0.02527727,-0.05519229,1.000278,290.9561,-481.4357,-190.3943,-0.136571,0.6138167,-0.05702878,24.56463,55.21811
269,1.34,-0.02716328,-0.05479878,0.9996652,267.6917,-552.2198,-130.8082,-0.1348825,0.6120655,-0.05561499,24.56799,55.2271
270,1.345,-0.02915815,-0.0549343,0.9983688,184.5454,-514.1774,-172.5647,-0.1380707,0.6108155,-0.05402973,24.57197,55.23892
271,1.35,-0.02648472,-0.05783937,1.000663,266.9023,-523.2499,-204.8477,-0.1390537,0.6089572,-0.0587377,24.57477,55.24933
272,1.355,-0.02839289,-0.0549055,1.000842,263.0066,-567.1611,-240.2356,-0.1350691,0.6093155,-0.06152789,24.56855,55.24063
273,1.36,-0.02715936,-0.05637239,1.002388,429.6397,-574.7345,-312.4129,-0.130646,0.6092631,-0.05411545,24.56294,55.23426
274,1.365,-0.02707118,-0.05571425,1.003239,284.7379,-585.0156,-226.9604,-0.1320694,0.6108155,-0.04502472,24.55806,55.23028
275,1.37,-0.02515602,-0.05486222,1.002894,196.9775,-564.2784,-240.1781,-0.1361073,0.6102196,-0.04528641,24.55402,55.2287
276,1.375,-0.02731787,-0.05561136,1.007416,240.7989,-524.5654,-216.0343,-0.1365703,0.6093152,-0.05102567,24.55087,55.22945
277,1.38,-0.0262893,-0.05525793,1.001747,185.7076,-508.8833,-164.8377,-0.1334481,0.6071944,-0.05156428,24.54868,55.23241
278,1.385,-0.02961685,-0.05778858,1.006826,183.518,-520.321,-216.9862,-0.1350731,0.6093177,-0.04802591,24.54747,55.23741
279,1.39,-0.02733858,-0.05452508,0.9971591,228.2386,-589.5425,-197.4604,-0.1428066,0.6137477,-0.04812665,24.54725,55.24424
280,1.395,-0.02880558,-0.05754234,1.00482,278.456,-532.4257,-202.4731,-0.1485743,0.6198205,-0.05252788,24.548,55.25269
281,1.4,-0.02458229,-0.05567974,1.001009,226.1526,-614.994,-243.5102,-0.1451857,0.6212438,-0.05550036,24.5497,55.26252
282,1.405,-0.02608494,-0.05475495,1.006141,290.7791,-525.7905,-250.3688,-0.13807,0.6198187,-0.05552729,24.55232,55.27348
283,1.41,-0.02571665,-0.05544185,1.002403,220.6947,-510.0703,-232.6126,-0.1339283,0.6151935,-0.05361082,24.55578,55.28533
284,1.415,-0.02444427,-0.05585276,1.003529,193.9232,-494.1833,-116.0466,-0.1320665,0.6123163,-0.04952454,24.56002,55.29783
285,1.42,-0.02615119,-0.05603537,1.005208,315.3667,-579.4245,-251.4108,-0.1278157,0.6099588,-0.04464924,24.56492,55.3107
286,1.425,-0.02480579,-0.05529785,1.0012,196.421,-597.0518,-275.4445,-0.1245666,0.6108162,-0.04502651,24.57037,55.32372
287,1.43,-0.02840406,-0.05630225,1.004249,162.6151,-554.38,-182.0888,-0.1269298,0.6113427,-0.05211961,24.57536,55.33467
288,1.435,-0.02480768,-0.05562648,0.9974738,231.1445,-598.7877,-258.8933,-0.1335705,0.6123163,-0.05852813,24.57031,55.32199
289,1.44,-0.02818148,-0.05674279,1.002945,265.1066,-525.5197,-263.1945,-0.1379782,0.6106905,-0.0565638,24.56566,55.30936
290,1.445,-0.02092642,-0.05425933,0.9979178,177.0126,-601.1862,-254.6086,-0.1395726,0.6108175,-0.04952561,24.56149,55.29719
291,1.45,-0.02551056,-0.05525463,1.003455,300.9857,-487.6764,-194.6694,-0.1403595,0.6122794,-0.04623715,24.55789,55.28582
292,1.455,-0.02081697,-0.05570047,0.9983534,240.8414,-555.0281,-234.4095,-0.1410722,0.616819,-0.04952601,24.55493,55.27563
293,1.46,-0.02492504,-0.05647261,1.000579,293.424,-581.2668,-236.3829,-0.1397226,0.6182684,-0.05286083,24.55265,55.26694
294,1.465,-0.02186487,-0.05589216,0.9990231,212.3192,-591.0515,-185.2058,-0.1380718,0.6168174,-0.05102521,24.55109,55.26004
295,1.47,-0.02613968,-0.05483042,0.9989103,208.2374,-547.8825,-243.359,-0.137946,0.6121092,-0.04678544,24.55026,55.25521
296,1.475,-0.02462386,-0.05608461,0.9980063,183.78,-616.1088,-175.4476,-0.1395722,0.6108163,-0.04652485,24.55019,55.25266
297,1.48,-0.02577518,-0.0554524,0.9957519,177.2987,-517.8583,-231.5675,-0.1401505,0.6111704,-0.04938581,24.55086,55.25257
298,1.485,-0.0227618,-0.05549433,0.99589,267.0553,-540.2322,-268.0201,-0.1395718,0.6123155,-0.04952522,24.55227,55.25509
299,1.49,-0.02465398,-0.05372172,0.99802,238.1071,-531.9636,-168.7434,-0.1384527,0.6094814,-0.04662539,24.55438,55.26026
300,1.495,-0.02320589,-0.05499577,0.9980994,234.9948,-611.8389,-185.1294,-0.138071,0.6078159,-0.04802759,24.55717,55.26807
301,1.5,-0.0254831,-0.05506681,0.9997106,221.045,-567.0266,-259.654,-0.137241,0.608681,-0.05487489,24.56057,55.27841
302,1.505,-0.02170907,-0.05462723,0.9949883,143.1858,-545.1163,-189.3786,-0.1365718,0.6138175,-0.05852791,24.5645,55.29108
303,1.51,-0.02620249,-0.05663509,0.9998819,283.7082,-522.9286,-236.1695,-0.1373107,0.6156309,-0.05397674,24.56886,55.30581
304,1.515,-0.02662283,-0.05426411,0.9927226,210.5975,-564.7784,-249.5686,-0.1410737,0.6138159,-0.04952797,24.56236,55.29705
305,1.52,-0.02724547,-0.05634147,1.000246,209.0167,-520.4413,-228.4384,-0.1443957,0.6087328,-0.0526709,24.5563,55.29014
306,1.525,-0.02411765,-0.05384373,0.9939456,186.9436,-613.0462,-245.9549,-0.1440741,0.6078159,-0.05852949,24.55084,55.28516
307,1.53,-0.0251405,-0.05579369,0.9981905,266.1923,-540.7168,-221.8999,-0.1414661,0.6097615,-0.05880126,24.54608,55.28212
308,1.535,-0.02424909,-0.055304,0.9967985,253.1665,-548.829,-224.1269,-0.1425741,0.6138171,-0.05552794,24.5421,55.28098
309,1.54,-0.02425629,-0.0552071,0.9992504,234.3553,-533.4405,-233.0402,-0.1458266,0.6137854,-0.05386691,24.53898,55.28157
310,1.545,-0.02666393,-0.05458014,1.001372,161.1919,-564.1664,-234.6847,-0.144071,0.6123167,-0.05252599,24.53675,55.28374
311,1.55,-0.02582257,-0.05426656,0.997127,145.841,-581.9852,-259.513,-0.1355636,0.610346,-0.04894865,24.53545,55.28727
312,1.555,-0.02886306,-0.0566977,1.001956,175.4021,-520.9575,-205.4922,-0.1305703,0.6123163,-0.0480272,24.53509,55.29188
313,1.56,-0.02687743,-0.05579036,0.996556,180.408,-583.4764,-187.8833,-0.1346064,0.6127892,-0.05282019,24.53568,55.29735
314,1.565,-0.02913486,-0.0570944,1.004496,293.8633,-486.1245,-256.6468,-0.1410722,0.6108151,-0.05702714,24.53719,55.30338
315,1.57,-0.02503435,-0.05378309,0.9986997,259.7975,-561.8683,-246.3759,-0.1410104,0.6063812,-0.05384046,24.5396,55.30973
316,1.575,-0.02841822,-0.05582179,1.004642,240.4267,-549.9692,-272.0928,-0.1380726,0.6078159,-0.04802602,24.54286,55.31612
317,1.58,-0.02417424,-0.05420289,1.000784,252.8307,-586.8188,-275.6895,-0.1387572,0.6118702,-0.04766074,24.54691,55.32228
318,1.585,-0.02716856,-0.05617192,1.00604,186.4061,-525.6814,-179.1138,-0.1425741,0.6138159,-0.05252835,24.55164,55.32799
319,1.59,-0.0243826,-0.05711032,1.003613,136.7649,-609.0135,-241.121,-0.1440171,0.6092449,-0.05628159,24.55696,55.33297
320,1.595,-0.0285372,-0.05539089,1.003152,194.2423,-513.7865,-237.2318,-0.1440741,0.6078159,-0.05702871,24.5524,55.31372
321,1.6,-0.02582145,-0.05839242,1.001951,185.5902,-506.5097,-235.1172,-0.1443124,0.6107079,-0.05615757,24.54754,55.29194
322,1.605,-0.02832119,-0.05582814,1.002448,209.8435,-496.2527,-216.4876,-0.1425706,0.6138155,-0.05402676,24.54336,55.27007
323,1.61,-0.02766731,-0.05612234,1.004982,164.3311,-585.0908,-264.8005,-0.1360137,0.609532,-0.05070828,24.53997,55.24852
324,1.615,-0.02622127,-0.05580093,1.004504,240.9489,-569.8221,-243.0086,-0.1305697,0.6063154,-0.04952669,24.53744,55.22775
325,1.62,-0.02441331,-0.05642499,1.003159,259.4008,-508.6581,-235.0239,-0.1323637,0.6082116,-0.05182202,24.53582,55.2082
326,1.625,-0.02604685,-0.05616558,1.003435,209.7987,-494.4384,-239.4897,-0.1395722,0.6138175,-0.05402651,24.53515,55.19027
327,1.63,-0.02471415,-0.05567584,1.001508,187.1115,-515.4634,-217.5767,-0.1428972,0.6141791,-0.05198163,24.53545,55.17437
328,1.635,-0.02563411,-0.0567797,1.005174,195.6326,-553.386,-172.2127,-0.1395708,0.6138178,-0.04802556,24.53674,55.16087
329,1.64,-0.02551386,-0.0548029,0.9982917,178.4766,-563.2364,-196.6504,-0.1343425,0.6143244,-0.04723773,24.53898,55.1501
330,1.645,-0.02807231,-0.05740865,1.001406,253.5386,-555.5446,-178.9476,-0.1335698,0.6153165,-0.05102782,24.54217,55.14232
331,1.65,-0.02414971,-0.0549108,0.9967622,222.2913,-584.8407,-214.346,-0.1358103,0.6108782,-0.05533669,24.54627,55.1378
332,1.655,-0.02548224,-0.05603295,1.002741,215.4703,-526.7091,-244.2331,-0.1365688,0.6078151,-0.05702914,24.5512,55.13664
333,1.66,-0.0235351,-0.05503142,1.000102,238.4081,-552.489,-218.6369,-0.1330341,0.6081133,-0.05639963,24.55689,55.13891
334,1.665,-0.02359754,-0.05575837,1.001897,233.9411,-533.2413,-220.9789,-0.1290675,0.6108155,-0.05552765,24.56322,55.14457
335,1.67,-0.02405481,-0.05437566,0.9987169,157.4434,-557.953,-232.4474,-0.1285471,0.6093292,-0.05402838,24.57008,55.15344
336,1.675,-0.02405142,-0.05511943,0.9973312,158.8557,-549.1042,-180.6067,-0.1320694,0.6093159,-0.05102567,24.56784,55.14403
337,1.68,-0.02542658,-0.05756248,0.9988871,191.3003,-538.9103,-157.9205,-0.135252,0.6109614,-0.04780263,24.56433,55.1339
338,1.685,-0.02513236,-0.05536876,0.9949259,181.7661,-528.3104,-133.4984,-0.1365717,0.6123152,-0.04802663,24.56136,55.12711
339,1.69,-0.02549222,-0.05615063,0.997928,214.2545,-547.7341,-164.6226,-0.1376366,0.6080654,-0.05194111,24.55901,55.12371
340,1.695,-0.02255642,-0.05478626,0.9930993,232.9829,-534.6027,-259.8501,-0.1410733,0.6063147,-0.05552765,24.55737,55.12369
341,1.7,-0.02520698,-0.05601358,0.9991308,203.5327,-500.634,-230.1038,-0.1438495,0.6082569,-0.05472324,24.55643,55.12693
342,1.705,-0.02208196,-0.05358708,0.9951093,169.177,-531.5984,-238.0089,-0.1425718,0.6108147,-0.0510256,24.55625,55.13319
343,1.71,-0.02481459,-0.05551371,0.9993827,173.7205,-501.9506,-198.1844,-0.1376018,0.6073956,-0.04825202,24.55683,55.14222
344,1.715,-0.02358262,-0.05444411,0.9960057,101.8636,-520.7598,-138.7537,-0.135071,0.6063156,-0.04802484,24.55817,55.15369
345,1.72,-0.02569325,-0.05491811,0.9953801,212.8143,-537.9496,-201.2951,-0.1369921,0.6095778,-0.04829349,24.56025,55.16724
346,1.725,-0.02473504,-0.05687713,0.9955081,225.0094,-563.1421,-233.6634,-0.1395702,0.6138163,-0.04802524,24.56304,55.1825
347,1.73,-0.02677374,-0.05510667,0.9954299,188.9199,-505.5825,-191.2638,-0.1370678,0.6111966,-0.04806353,24.56651,55.19905
348,1.735,-0.02452887,-0.05593754,0.9986286,189.461,-545.2091,-228.444,-0.1320699,0.6093159,-0.04952601,24.57061,55.21648
349,1.74,-0.02484924,-0.05337292,0.9958776,248.7139,-563.0943,-237.2762,-0.1313267,0.6105488,-0.05092455,24.57528,55.23437
350,1.745,-0.02413923,-0.05428951,0.9988545,301.4385,-564.8588,-194.0126,-0.1380734,0.6123147,-0.05102679,24.58041,55.2523
351,1.75,-0.02508834,-0.0539825,0.9998553,246.2112,-569.3864,-219.5579,-0.1452843,0.6074588,-0.05079867,24.58594,55.26985
352,1.755,-0.02390913,-0.0548902,0.998003,237.0032,-560.0351,-160.3053,-0.1455718,0.6048155,-0.05252756,24.5831,55.26727
353,1.76,-0.0272476,-0.05561212,1.001372,274.2425,-535.2076,-227.6821,-0.1385327,0.6083689,-0.05478515,24.57802,55.25821
354,1.765,-0.023919,-0.05598176,0.9953428,291.3316,-567.7234,-241.5275,-0.1320683,0.615317,-0.05402598,24.57343,55.24879
355,1.77,-0.02874915,-0.05722644,1.001646,300.7953,-518.7635,-201.3469,-0.1305839,0.6146979,-0.04960822,24.56946,55.23931
356,1.775,-0.02532913,-0.05520606,0.9963744,219.8212,-587.3251,-268.2683,-0.1320675,0.6108159,-0.04652564,24.56618,55.23007
357,1.78,-0.02798292,-0.05607982,1.003793,231.1001,-506.1928,-205.2063,-0.131184,0.6084601,-0.04827113,24.5637,55.22139
358,1.785,-0.02595612,-0.05476781,0.9981689,185.0305,-562.5261,-251.9707,-0.1290683,0.6108155,-0.05252717,24.56207,55.21357
359,1.79,-0.02771904,-0.05581765,1.003925,148.2269,-503.3731,-231.5985,-0.1298759,0.6105621,-0.05416319,24.56134,55.20694
360,1.795,-0.02489886,-0.05556502,1.001766,212.1423,-611.994,-212.5811,-0.1350702,0.6093155,-0.05252638,24.56153,55.20182
361,1.8,-0.02703868,-0.0560178,1.002729,208.8882,-552.9077,-216.6508,-0.1385886,0.6082521,-0.05028629,24.56266,55.19848
362,1.805,-0.02623435,-0.05646782,1.00366,172.6619,-580.2641,-183.9779,-0.1365699,0.6108155,-0.04952601,24.56473,55.1972
363,1.81,-0.02601833,-0.05452348,1.000084,223.2038,-534.9813,-205.4012,-0.1322294,0.6108961,-0.04974125,24.56772,55.19821
364,1.815,-0.02872262,-0.05793158,1.005502,212.437,-529.0039,-242.9053,-0.1335718,0.6093155,-0.05102757,24.57158,55.20168
365,1.82,-0.02598612,-0.05608488,1.001807,225.6759,-566.5031,-237.7257,-0.1400963,0.6072985,-0.05338452,24.57624,55.20769
366,1.825,-0.02768506,-0.05730472,1.008499,189.4739,-555.0193,-236.2482,-0.1440722,0.6108167,-0.05552754,24.58162,55.21629
367,1.83,-0.02527009,-0.05437149,1.000794,203.7714,-603.414,-235.713,-0.1402166,0.6139746,-0.05474323,24.58761,55.22738
368,1.835,-0.02797934,-0.05642453,1.005697,262.1848,-611.243,-253.2235,-0.1350714,0.6138175,-0.0510256,24.58629,55.22338
369,1.84,-0.02438218,-0.0550545,1.00124,213.45,-614.2065,-221.1338,-0.1357439,0.6102785,-0.04751483,24.58201,55.21416
370,1.845,-0.02739585,-0.05610404,1.005279,183.7481,-569.8364,-184.9995,-0.1410726,0.6138198,-0.04802681,24.57834,55.20777
